Probe_ID	circRNA	Alias	GeneSymbol	Control_AvExp	Clone1_AvExp	Clone1_FC	Clone1_pvalue	Clone1_FDR	Control_AvExp.1	Clone9_AvExp	Clone9_FC	Clone9_pvalue	Clone9_FDR	Control_1	Control_2	Control_3	Clone1_1	Clone1_2	Clone1_3	Clone9_1	Clone9_2	Clone9_3
ASCRP3006298	hsa_circRNA_101779	hsa_circ_0008052	KIAA0556	6.48524615933333	6.78807533433333	1.23356109905664	0.118043793656931	0.381951030637621	6.48524615933333	6.56131590866667	1.05414238621032	0.306240932483019	0.62539373155141	6.557678215	6.671611794	6.226448469	6.858927861	6.777026779	6.728271363	6.642865066	6.646728022	6.394354638
ASCRP3006299	hsa_circRNA_059864	hsa_circ_0059864	CBFA2T2	6.08720912133333	5.66130893933333	-1.34341047386248	0.188986056739058	0.453603723798397	6.08720912133333	5.74804729466667	-1.26502143146756	0.0326103148632884	0.473751592106166	6.095053763	5.982876924	6.183696677	5.553657397	5.977458134	5.452811287	5.831648565	5.692581754	5.719911565
ASCRP3006300	hsa_circRNA_001420	hsa_circ_0001444	TBC1D9	6.057118631	6.04043837	-1.01162897270917	0.890996881827482	0.944261675386756	6.057118631	5.95462275366667	-1.07362924650487	0.0430114509970296	0.473751592106166	6.141085588	5.982876924	6.047393381	5.948621164	6.161479727	6.011214219	6.007311566	5.922751617	5.933805078
ASCRP3006302	hsa_circRNA_403829	NA	TYW1B	5.89194267833333	5.996995732	1.07553394141474	0.596160958711638	0.765255956675319	5.89194267833333	6.14520853766667	1.19190219765402	0.299854081984724	0.621466065447011	5.757538534	5.889290983	6.028998518	6.03200813	6.161479727	5.797499339	6.306868463	6.1797821	5.94897505
ASCRP3006303	hsa_circRNA_100988	hsa_circ_0000369	FLI1	5.56266624733333	5.22222061933333	-1.26614762858742	0.0158966535993887	0.242017779283403	5.56266624733333	5.431345329	-1.09529608534316	0.247774978227914	0.593552777453907	5.787442479	5.389355126	5.511201137	5.368999058	5.05475225	5.24291055	5.550862376	5.418079388	5.325094223
ASCRP3006304	hsa_circRNA_102613	hsa_circ_0052523	ASAP2	6.36281756066667	6.22032497966667	-1.10381055099602	0.323967889775285	0.565465957162336	6.36281756066667	6.56679945066667	1.15187318291498	0.0949725306191027	0.501324706474746	6.25214809	6.376618168	6.459686424	6.328062893	6.104713042	6.228199004	6.483135932	6.682159621	6.535102799
ASCRP3006305	hsa_circRNA_402019	NA	KDM4B	9.40321201533333	9.81262607533333	1.32814628767679	0.104798582141073	0.365126040268251	9.40321201533333	9.75129110566667	1.27286471338719	0.09841189976977	0.502234517259231	9.386393473	9.276379799	9.546862774	9.511965975	9.784245871	10.14166638	9.797423218	9.790133803	9.666316296
ASCRP3006306	hsa_circRNA_405266	NA	NRXN3	5.231302158	5.48297432466667	1.19058627366751	0.00549230225738423	0.2319843858238	5.231302158	5.48392941533333	1.19137472464651	0.00987016435016883	0.473751592106166	5.356515272	5.115193101	5.222198101	5.5921856	5.345536237	5.511201137	5.579151845	5.418079388	5.454557013
ASCRP3006307	hsa_circRNA_088744	hsa_circ_0088744	CIZ1	12.22768246	11.3585635033333	-1.82654710080298	0.298889045884394	0.546628007627747	12.22768246	12.3383303066667	1.07971297610808	0.394232433333756	0.682976891341878	12.32089977	11.99887471	12.3632729	12.67597114	10.73673788	10.66298149	12.23414256	12.25776828	12.52308008
ASCRP3006308	hsa_circRNA_100223	hsa_circ_0012417	EPS15	8.869217598	8.651976232	-1.16250858144918	0.245158838723301	0.502400743724056	8.869217598	8.95262961733333	1.05952088008956	0.849497299113477	0.932764477543348	9.716127433	8.481598228	8.409927133	9.252607949	8.476718471	8.226602276	9.026208347	8.993832327	8.837848178
ASCRP3006310	hsa_circRNA_101956	hsa_circ_0041551	ANKFY1	5.87183153533333	6.10940487833333	1.17900786551419	0.392643997873059	0.61903133404887	5.87183153533333	6.15380578733333	1.2158575833924	0.0630695246099481	0.482824360029046	5.787442479	5.948621164	5.879430963	6.146649937	6.491097801	5.690466897	6.074018136	6.357062328	6.030336898
ASCRP3006311	hsa_circRNA_014306	hsa_circ_0014306	INTS3	9.034829311	9.96657571	1.90758375117399	0.122574132928629	0.386290637914933	9.034829311	8.97664063633333	-1.04115775067653	0.104149897570293	0.506575020192114	8.940693342	9.150956388	9.012838203	9.19269157	10.2159231	10.49111246	8.905655217	9.052078725	8.972187967
ASCRP3006312	hsa_circRNA_404450	NA	PINK1	5.710918883	6.02026007733333	1.23914171753509	0.199401864086846	0.464434760879493	5.710918883	5.76650242933333	1.039279389653	0.629788620637782	0.818113110313253	5.692581754	5.613387072	5.826787823	5.688502346	6.161479727	6.210798159	5.854226568	5.75996082	5.6853199
ASCRP3006313	hsa_circRNA_104521	hsa_circ_0082917	FASTK	8.05648144866667	8.09575185066667	1.02759402161751	0.879150130867942	0.938702979522708	8.05648144866667	7.93615251	-1.08698266948572	0.105044075150812	0.506575020192114	8.146785775	7.929270871	8.0933877	7.731150719	8.225543744	8.330561089	7.950166369	7.879218148	7.979073013
ASCRP3006314	hsa_circRNA_406780	NA	DNPH1	7.885177077	8.24074561033333	1.27948969975699	0.232205454659617	0.492206956574816	7.885177077	8.03025702466667	1.10579192963482	0.651838705621263	0.830177555246921	8.241773844	7.652612022	7.761145365	8.645189813	8.345279163	7.731767855	7.841966733	8.148962513	8.099841828
ASCRP3006316	hsa_circRNA_100296	hsa_circ_0000105	CD53	5.82509820466667	6.026436887	1.14976473133421	0.0559613686039714	0.311715126863325	5.82509820466667	5.67163102566667	-1.1122392687616	0.423884434808442	0.700989903462028	6.000277232	5.613387072	5.86163031	6.119456692	5.904385748	6.055468221	5.7567302	5.75996082	5.498202057
ASCRP3006318	hsa_circRNA_102269	hsa_circ_0046572	TBCD	5.63180315466667	5.724618208	1.06644905835346	0.327445534107662	0.56761918643621	5.63180315466667	5.73503231033333	1.07417507854049	0.349492305028778	0.654592025230828	5.692581754	5.517720223	5.685107487	5.668597924	5.595353972	5.909902728	5.625895623	5.717570998	5.86163031
ASCRP3006319	hsa_circRNA_102899	hsa_circ_0004575	PARD3B	5.66902119233333	6.30228768833333	1.55107290189447	0.39070857443631	0.617851468521082	5.66902119233333	5.62902371666667	-1.02811202773137	0.613192822149876	0.810054083475357	5.951449828	5.613387072	5.442226677	5.743473616	7.36589011	5.797499339	5.831648565	5.519150885	5.5362717
ASCRP3006320	hsa_circRNA_100820	hsa_circ_0022142	SLC43A1	7.086540885	5.736925101	-2.54844246755047	0.0235842720836596	0.260834668204582	7.086540885	6.50951606033333	-1.49176969557212	0.047108059407374	0.473751592106166	7.143361276	7.032269385	7.083991994	6.194976766	5.595353972	5.420444565	6.611636794	6.211093245	6.705818142
ASCRP3006321	hsa_circRNA_008561	hsa_circ_0008561	TCF20	6.36995611266667	5.86444162733333	-1.41962952578781	0.0135600954146006	0.240565037551812	6.36995611266667	6.00191804766667	-1.29059654193729	0.102486142134361	0.505287143290299	6.273447788	6.452672863	6.383747687	5.851389818	5.832032336	5.909902728	5.950389729	5.844123648	6.211240766
ASCRP3006322	hsa_circRNA_000711	hsa_circ_0001443	MAML3	7.57086154566667	8.05317991533333	1.39698678135782	0.0868104845180784	0.345814005930443	7.57086154566667	7.16547262133333	-1.32444590879195	0.245047760191464	0.591634754527347	7.460870957	7.64127481	7.61043887	7.639370268	8.291863275	8.228306203	6.664909396	7.163610248	7.66789822
ASCRP3006323	hsa_circRNA_085931	hsa_circ_0085931	GRINA	6.04618545766667	6.323844195	1.21222603882707	0.258684017036493	0.511532529029195	6.04618545766667	6.13978462166667	1.06702883532813	0.654640918771487	0.831684123928045	6.31476116	5.908811644	5.914983569	6.244816643	6.424825946	6.301889996	6.121341895	6.3336745	5.96433747
ASCRP3006325	hsa_circRNA_101435	hsa_circ_0033144	BCL11B	7.51457232833333	9.88355160433333	5.16575519572824	0.0128461230182055	0.240565037551812	7.51457232833333	9.27949405433333	3.39855560155066	0.0557409170260818	0.474683282898869	7.41787131	7.492592732	7.633252943	10.18157059	9.342238533	10.12684569	9.221796139	9.990860994	8.62582503
ASCRP3006326	hsa_circRNA_100961	hsa_circ_0008157	IFT46	7.32027647133333	8.19461391	1.83316600695204	0.345410871406662	0.582172963057744	7.32027647133333	7.628780688	1.23842303955656	0.449694591970336	0.717760532284405	7.638779974	7.096778564	7.225270876	7.086084972	8.638335564	8.859421194	7.337799603	7.93374778	7.614794681
ASCRP3006327	hsa_circRNA_402016	NA	HDGFRP2	6.87886031866667	6.28877574233333	-1.50533499335271	0.139402477249029	0.405021817782038	6.87886031866667	6.71312480633333	-1.12173781474109	0.159463084814975	0.539625800882479	7.094701053	6.779554457	6.762325446	6.446921434	5.793563824	6.625841969	6.783665887	6.722280097	6.633428435
ASCRP3006328	hsa_circRNA_017819	hsa_circ_0017819	FRMD4A	5.74691084066667	5.95038566833333	1.15146840653616	0.317173880080565	0.560814812349044	5.74691084066667	5.813030411	1.04689704503806	0.814641303404871	0.915298848148471	5.477125613	5.591279072	6.172327837	5.988396353	5.634561648	6.228199004	5.879430963	5.804807318	5.754852952
ASCRP3006330	hsa_circRNA_103580	hsa_circ_0068851	SLBP	6.51606191366667	7.40257342833333	1.84870049461765	0.127420506602499	0.393474303676668	6.51606191366667	6.780935014	1.20153035809268	0.27311490890831	0.607537028780989	6.839963535	6.224841945	6.483380261	7.02805322	7.520422866	7.659244199	6.935117478	6.843526667	6.564160897
ASCRP3006331	hsa_circRNA_400743	NA	HSD17B12	5.50438801433333	5.443401768	-1.04317864853151	0.765546002169116	0.875358296397992	5.50438801433333	5.60738538333333	1.07400251299193	0.555786815243122	0.778229203918188	5.298332149	5.613387072	5.601444822	5.5921856	5.413470861	5.324548843	5.688502346	5.519150885	5.614502919
ASCRP3006332	hsa_circRNA_000938	hsa_circ_0000938	ZNF223	5.75875930033333	5.485123423	-1.2088505348161	0.0279865282350533	0.265111219407199	5.75875930033333	5.53703339666667	-1.16612779716951	0.0488463771301427	0.473751592106166	5.870998018	5.679573748	5.725706135	5.688502346	5.37855622	5.388311703	5.731740596	5.468265139	5.411094455
ASCRP3006333	hsa_circRNA_101744	hsa_circ_0005699	C16orf62	13.62627489	14.38587296	1.69301888963145	0.0683815576639137	0.325045189041766	13.62627489	13.8981393366667	1.20736714385879	0.268621809393483	0.604944945076056	13.29605415	13.79138526	13.79138526	13.88440936	14.30535816	14.96785136	13.92368091	13.92368091	13.84705619
ASCRP3006334	hsa_circRNA_400185	NA	ZNF362	16.8562805233333	17.19851225	1.26771612711595	0.0131649615379134	0.240565037551812	16.8562805233333	17.0156930166667	1.116832239437	0.28692224973486	0.615548543528356	16.81657655	16.87613251	16.87613251	17.07958646	17.25456246	17.26138783	17.11525125	17.11525125	16.81657655
ASCRP3006335	hsa_circRNA_404655	NA	XLOC_000566	15.7924566066667	16.66307583	1.82844752534001	0.0928530769517929	0.353024262359659	15.7924566066667	15.92159067	1.09363707966825	0.414478732822895	0.695239729173309	15.62129407	15.89045149	15.86562426	16.06618675	16.64418665	17.27885409	15.97266785	16.01288877	15.77921539
ASCRP3006336	hsa_circRNA_104940	hsa_circ_0089153	NUP214	15.6461373133333	16.66212013	2.02228007503246	0.0807138797605127	0.340036841460847	15.6461373133333	15.82713352	1.13366643198193	0.305846950643802	0.625172986670533	15.42482001	15.73437654	15.77921539	15.86562426	16.84899856	17.27173757	15.80162272	15.97266785	15.70710999
ASCRP3006337	hsa_circRNA_048764	hsa_circ_0048764	RPL36	15.85674311	16.78718555	1.90586038818768	0.0920381885629658	0.352669508870595	15.85674311	16.03312323	1.13004491857421	0.253624190192867	0.596111491137085	15.70710999	15.97266785	15.89045149	16.12562023	16.87613251	17.35980391	16.06618675	16.16755868	15.86562426
ASCRP3006338	hsa_circRNA_104498	hsa_circ_0082452	EXOC4	6.00756906266667	6.85559591133333	1.80003735811024	0.0552869424002854	0.311310009941399	6.00756906266667	6.45242371966667	1.36117697905471	0.267278311736107	0.604944945076056	5.843362413	5.982876924	6.196467851	6.503359689	6.603301731	7.460126314	6.722280097	6.549450871	6.085540191
ASCRP3006339	hsa_circRNA_066113	hsa_circ_0066113	NEK4	10.2600951633333	11.20992824	1.93164914840407	0.000686691864784235	0.171206175275802	10.2600951633333	10.6308198433333	1.29300215532453	0.180402523515645	0.553392000497797	10.01778334	10.36401395	10.3984882	11.01129315	11.31273879	11.30575278	10.20216506	11.10122187	10.5890726
ASCRP3006340	hsa_circRNA_404714	NA	IL15RA	14.3703909933333	14.88273986	1.42637059481932	0.15656446172744	0.422503009572399	14.3703909933333	14.68758242	1.245902719515	0.0778502894670142	0.49612378165612	14.30535816	14.36432145	14.44149337	14.38030755	14.96785136	15.30006067	14.76466054	14.71727659	14.58081013
ASCRP3006341	hsa_circRNA_105027	hsa_circ_0006789	SLC25A43	14.59325726	15.4971886433333	1.87115799856061	0.10034766177719	0.360361066359214	14.59325726	14.7244031966667	1.09516324707401	0.288671824796193	0.615947652856855	14.49658829	14.61348622	14.66969727	14.81152615	15.64315423	16.03688555	14.65870024	14.88557522	14.62893413
ASCRP3006342	hsa_circRNA_400084	hsa_circ_0092366	TERT	5.428126295	5.43228858166667	1.0028892431084	0.962329075271986	0.981618136884451	5.428126295	5.48341697766667	1.03906843981724	0.712127015467386	0.862413599549983	5.477125613	5.365026595	5.442226677	5.626780665	5.345536237	5.324548843	5.370849138	5.324548843	5.754852952
ASCRP3006343	hsa_circRNA_405712	NA	SCAMP4	7.11336355566667	7.61565998733333	1.41646645077419	0.299893645363263	0.547029780857984	7.11336355566667	7.565477642	1.36804348261623	0.0964458818343825	0.501324706474746	7.094701053	7.15344438	7.091945234	6.900275881	7.83205739	8.114646691	7.362674491	7.90623885	7.427519585
ASCRP3006344	hsa_circRNA_405002	NA	KMT2D	6.32701503	7.159141868	1.78030797967727	0.153558778800471	0.419414849114333	6.32701503	6.85496890733333	1.44188277402471	0.281233634987252	0.611157293218338	6.654925687	6.072394894	6.253724509	6.746862681	7.286099495	7.444463428	6.570696611	7.23828014	6.755929971
ASCRP3006345	hsa_circRNA_405386	NA	PARP6	7.43469469366667	7.93294269666667	1.4124971954284	0.164422786954942	0.431024484771459	7.43469469366667	7.945338964	1.42468628164341	0.208078119217955	0.570333130798797	7.522326533	7.292141615	7.489615933	7.560046215	7.977009138	8.261772737	7.673423301	8.350785458	7.811808133
ASCRP3006346	hsa_circRNA_104105	hsa_circ_0076260	DNAH8	8.12888076033333	8.463522566	1.26106427116678	0.314840797761295	0.559341162373808	8.12888076033333	8.57494054966667	1.36231449160829	0.22825039341127	0.582257274052374	8.00045967	8.088190348	8.297992263	7.836490913	8.730328996	8.823747789	8.311638674	9.036433645	8.37674933
ASCRP3006347	hsa_circRNA_102488	hsa_circ_0005568	UBA52	11.7557215566667	11.653835	-1.07317589611404	0.814686637523265	0.90288489217782	11.7557215566667	12.1024578566667	1.27168054402676	0.36767076373318	0.665188882207423	11.17909124	11.9081209	12.17995253	11.82611643	11.56295947	11.5724291	11.91861043	12.45214069	11.93662245
ASCRP3006348	hsa_circRNA_103461	hsa_circ_0067185	MGLL	10.0339547346667	10.28389754	1.18915997062751	0.37301574398564	0.602967961243852	10.0339547346667	10.0462190853333	1.0085372361955	0.959298547516633	0.981736514382188	9.596661204	10.12187144	10.38333156	9.64255706	10.81064736	10.3984882	9.656139146	10.47699502	10.00552309
ASCRP3006349	hsa_circRNA_407176	NA	ZCCHC7	13.1526145533333	13.1308484433333	-1.01520150286281	0.937578304878098	0.970411629764019	13.1526145533333	13.27878593	1.09139351517571	0.606228908570387	0.806203906724545	12.73920597	13.25237923	13.46625846	13.19068571	13.1110374	13.09082222	13.09082222	13.56914937	13.1763862
ASCRP3006350	hsa_circRNA_406828	NA	CDC40	13.4951053366667	13.5959192333333	1.07237827431415	0.750374970408254	0.865319150271303	13.4951053366667	13.5776980733333	1.0589193665061	0.683612029874953	0.847953543794803	13.02057021	13.71049374	13.75425206	13.67257137	13.49627735	13.61890898	13.39457885	13.81558983	13.52292554
ASCRP3006351	hsa_circRNA_001005	hsa_circ_0001005	ASB3	10.1192967656667	10.8202884533333	1.62562183764441	0.0109928894013645	0.239344103791601	10.1192967656667	10.5894718933333	1.38527761571364	0.180598715291615	0.553423889792805	9.839305627	10.18846189	10.33012278	10.46365165	11.03764285	10.95957086	10.17116206	11.11241208	10.48484154
ASCRP3006352	hsa_circRNA_101437	hsa_circ_0033163	EML1	8.37337881633333	8.97160641033333	1.51385559414707	0.282967942991616	0.534786226656215	8.37337881633333	8.63070815033333	1.19526402492274	0.344094911376901	0.651024636475553	8.329134444	8.262271176	8.528730829	8.119172451	9.39657688	9.3990699	8.3153292	8.931605438	8.645189813
ASCRP3006353	hsa_circRNA_007237	hsa_circ_0007237	KCNMB2-AS1	11.7877225066667	12.3171747266667	1.44338105099333	0.107017561549244	0.367406878267406	11.7877225066667	12.3795040166667	1.50710664741155	0.0562093433476183	0.474683282898869	11.41795016	11.94634265	11.99887471	12.32089977	12.33591568	12.29470873	12.02559168	12.78366245	12.32925792
ASCRP3006354	hsa_circRNA_075236	hsa_circ_0075236	FAM193B	16.5769749433333	16.0196187333333	-1.4715700404135	0.0977441839901312	0.357953319844057	16.5769749433333	16.4089706133333	-1.12350327502763	0.263826402519397	0.603898252588901	16.66994117	16.53049183	16.53049183	16.3460082	16.11247783	15.60037017	16.32155027	16.3460082	16.55935337
ASCRP3006356	hsa_circRNA_103015	hsa_circ_0009098	TPX2	5.56034501666667	5.53066678266667	-1.02078443354414	0.792609110603416	0.889127490526411	5.56034501666667	5.55797697633333	-1.00164274831562	0.987241040682943	0.994226012722896	5.511201137	5.365026595	5.804807318	5.325911908	5.519150885	5.746937555	5.334334286	5.619685078	5.719911565
ASCRP3006357	hsa_circRNA_003201	hsa_circ_0003201	TBC1D14	5.87851529	6.72653243066667	1.80002524556851	0.0886157182911079	0.348935578132076	5.87851529	6.671224358	1.73232433930775	0.034696541383886	0.473751592106166	5.899946403	5.908811644	5.826787823	7.062473029	6.21776365	6.899360613	6.890470514	6.801684368	6.321518192
ASCRP3006359	hsa_circRNA_104438	hsa_circ_0004312	AP4M1	5.46579903566667	5.426423118	-1.02766918042124	0.814835400775524	0.902935718951367	5.46579903566667	5.47183704866667	1.00419400200027	0.975720655346447	0.989101967191198	5.665801863	5.263330105	5.468265139	5.491108274	5.519150885	5.269010195	5.470731845	5.619685078	5.325094223
ASCRP3006360	hsa_circRNA_404606	NA	TBX19	5.44532718266667	5.40763764133333	-1.02646863252284	0.87155883979817	0.934175502571762	5.44532718266667	5.78189840666667	1.26275191004617	0.249591129492751	0.593970660544318	5.356515272	5.468265139	5.511201137	5.725706135	5.280656004	5.216550785	6.091852522	5.717570998	5.5362717
ASCRP3006361	hsa_circRNA_406092	NA	NINL	6.02353542533333	6.042071351	1.01293101638884	0.894731182462806	0.946329772063914	6.02353542533333	5.783637793	-1.18090886605306	0.343815547930551	0.650874718889869	6.25214809	5.869129336	5.94932885	6.05891508	6.104713042	5.962585931	5.642897631	5.922751617	5.785264131
ASCRP3006362	hsa_circRNA_004546	hsa_circ_0004546	ERCC2	6.68838991566667	7.028025888	1.26543725254371	0.148072992878756	0.415115174146673	6.68838991566667	6.90704179	1.16364571010718	0.196122391600731	0.562368534529599	6.751130434	6.671611794	6.642427519	6.842698748	6.996637775	7.244741141	6.768954988	6.895748674	7.056421708
ASCRP3006363	hsa_circRNA_024517	hsa_circ_0024517	SLC37A4	11.6444138366667	12.0418690166667	1.31718243643514	0.199558978909649	0.464434760879493	11.6444138366667	11.5349846233333	-1.07880133599695	0.639970092130627	0.823112262202217	11.81624564	11.63446884	11.48252703	11.79322286	12.22547322	12.10691097	11.31273879	11.65774624	11.63446884
ASCRP3006364	hsa_circRNA_102173	hsa_circ_0002056	PLEKHM1P	8.182133136	8.421460838	1.18044244533199	0.501008457661379	0.69555200930593	8.182133136	8.260573054	1.05587563451722	0.410386879196418	0.692638778813259	8.183626262	8.091793252	8.270979894	7.858048631	8.754292637	8.652041246	8.390554142	8.176252031	8.214912989
ASCRP3006365	hsa_circRNA_089651	hsa_circ_0089651	TPRN	6.46363570233333	6.44406166	-1.01366015106979	0.89838519958135	0.948138928319657	6.46363570233333	6.72507610933333	1.19867488122368	0.137244912231465	0.525342726026834	6.641989839	6.240584577	6.508332691	6.468024883	6.491097801	6.373062296	6.947019987	6.664047444	6.564160897
ASCRP3006366	hsa_circRNA_101164	hsa_circ_0028602	RNFT2	6.868182737	7.31366495	1.36176920441757	0.058794690892731	0.31435171844054	6.868182737	7.325990397	1.37345311255201	0.0971862302903893	0.501787392621876	6.76403597	6.825061722	7.015450519	7.413967253	7.084636311	7.442391286	7.345679135	7.465547017	7.166745039
ASCRP3006367	hsa_circRNA_003434	hsa_circ_0003434	PLEKHM1	6.60986718033333	6.11633627766667	-1.40788637330632	0.447565969315488	0.659353942716475	6.60986718033333	6.22540089966667	-1.3053767787664	0.35439860105468	0.657389192108463	7.285188856	6.240584577	6.303828108	5.782089741	6.511450871	6.055468221	6.257729459	6.165035224	6.253438016
ASCRP3006368	hsa_circRNA_103378	hsa_circ_0003795	RBM5	5.543933877	5.33151608733333	-1.15862828446828	0.181834206233003	0.446778229719317	5.543933877	5.46753403233333	-1.05438360648475	0.624585299959166	0.815149014565565	5.726119144	5.416032971	5.489649516	5.388833509	5.413470861	5.192243892	5.385176901	5.442226677	5.575198519
ASCRP3006369	hsa_circRNA_100331	hsa_circ_0000128	SCNM1	8.240473729	10.1470814893333	3.74926489778361	0.0883123252102839	0.348655945566465	8.240473729	8.92356217766667	1.60557320880682	0.274049428049898	0.608257568126218	8.763830335	7.922223135	8.035367717	9.455467428	10.4569645	10.52881254	8.533174121	9.106782962	9.13072945
ASCRP3006370	hsa_circRNA_061577	hsa_circ_0061577	ATP5O	5.696053377	5.67014060866667	-1.01812363768509	0.884070037703508	0.941432330334499	5.696053377	5.63275376133333	-1.044852733003	0.661881843988049	0.835451408175926	5.542147568	5.701698669	5.844313894	5.816739872	5.446744399	5.746937555	5.703377687	5.619685078	5.575198519
ASCRP3006372	hsa_circRNA_104583	hsa_circ_0006539	RBPMS	5.937390862	6.34159298533333	1.32335683082575	0.0736594802165172	0.332575450473187	5.937390862	5.94977481733333	1.00862085106686	0.892339599819201	0.952218876108892	5.816158041	5.948621164	6.047393381	6.119456692	6.584624251	6.320698013	5.950389729	5.992178748	5.906755975
ASCRP3006373	hsa_circRNA_405475	NA	FAM65A	5.64643315933333	5.66095926166667	1.01011958706312	0.875660499979722	0.936956004187978	5.64643315933333	5.782109865	1.09860800231298	0.256796651669808	0.597292022264786	5.572444961	5.701698669	5.665155848	5.626780665	5.558597781	5.797499339	5.854226568	5.844123648	5.647979379
ASCRP3006374	hsa_circRNA_102570	hsa_circ_0051470	ERCC2	7.55436396266667	7.96578128666667	1.32999177521294	0.316298250957263	0.560289767254624	7.55436396266667	7.48486987433333	-1.0493486427008	0.802457768188677	0.908409379767598	8.155600984	7.35538613	7.152104774	7.951624031	8.146785775	7.798934054	7.604693486	7.594235907	7.25568023
ASCRP3006375	hsa_circRNA_103468	hsa_circ_0067260	COPG1	10.44775937	10.5013024133333	1.03781050422224	0.49767496496179	0.693156686002313	10.44775937	10.1138442466667	-1.26042923580086	0.0281832670970273	0.473751592106166	10.08507456	10.60410702	10.65409653	10.26890031	10.5890726	10.64593433	9.86407491	10.19703463	10.2804232
ASCRP3006376	hsa_circRNA_406988	NA	FBXL13	5.57437765433333	5.89092672266667	1.24534810621955	0.115445628742091	0.378956677720012	5.57437765433333	5.60500854733333	1.02145871368948	0.678137681367134	0.844814780017764	5.726119144	5.679573748	5.317440071	6.002205231	6.21776365	5.452811287	5.642897631	5.717570998	5.454557013
ASCRP3006377	hsa_circRNA_032233	hsa_circ_0032233	GPX2	5.95280590866667	6.09621029533333	1.10450839690469	0.409045018610339	0.633040395750591	5.95280590866667	6.36137281366667	1.32736662499233	0.00157873606777876	0.416316967927495	6.000277232	5.908811644	5.94932885	5.882027848	6.104713042	6.301889996	6.378852562	6.321518192	6.383747687
ASCRP3006378	hsa_circRNA_104296	hsa_circ_0079284	RNF216	6.064119869	6.06383327733333	-1.00019866993798	0.998186455004904	0.999210551090884	6.064119869	6.219917259	1.11403718606541	0.378712680311064	0.673468635025393	5.899946403	6.120085367	6.172327837	6.05891508	5.904385748	6.228199004	6.321518192	6.072719689	6.265513896
ASCRP3006379	hsa_circRNA_061808	hsa_circ_0061808	PRDM15	5.691054443	6.04398921566667	1.27715601493068	0.38657051521562	0.615397049593539	5.691054443	5.632327629	-1.04154618512137	0.727324680771866	0.871057678935939	5.925324442	5.679573748	5.468265139	5.668597924	6.161479727	6.301889996	5.642897631	5.568765356	5.6853199
ASCRP3006380	hsa_circRNA_402484	NA	RHBDD1	5.76908292533333	5.780976538	1.00827809962864	0.951855158479769	0.976636155984041	5.76908292533333	5.76433586866667	-1.00329582828229	0.975394702075172	0.988977045427356	5.726119144	5.701698669	5.879430963	6.017470331	5.754852952	5.570606331	5.703377687	5.94165054	5.647979379
ASCRP3006381	hsa_circRNA_007836	hsa_circ_0007836	ZSWIM4	6.803611209	7.16267835366667	1.28259629486226	0.362775517319898	0.594990876196041	6.803611209	6.805122097	1.0010478163337	0.996266216520094	0.998210050789336	7.167180258	6.503600617	6.740052752	6.912194911	7.17895279	7.39688736	6.596839183	6.809801223	7.008725885
ASCRP3006382	hsa_circRNA_008066	hsa_circ_0008066	CLUAP1	5.75186359933333	5.90224729066667	1.10986460637955	0.25550745592605	0.509176289855419	5.75186359933333	5.85169062233333	1.07164496618793	0.555353361149159	0.778220836759157	5.542147568	5.869129336	5.844313894	5.882027848	5.943427666	5.881286358	5.925684088	5.844123648	5.785264131
ASCRP3006384	hsa_circRNA_102694	hsa_circ_0000993	ATL2	5.47801585766667	5.54069666533333	1.04440466562359	0.597200607851533	0.765587482697071	5.47801585766667	5.41411256833333	-1.04529002712604	0.487150447929621	0.741430927412721	5.448062211	5.517720223	5.468265139	5.510721772	5.754852952	5.356515272	5.520580131	5.442226677	5.279530897
ASCRP3006385	hsa_circRNA_406567	NA	VEGFC	10.56866935	12.05758451	2.80677839011167	0.118506294165891	0.382237399406975	10.56866935	11.0450376466667	1.39123708666528	0.264243378316649	0.604063438428825	10.79594398	10.54335735	10.36670672	11.16086671	12.67597114	12.33591568	10.66298149	11.42409646	11.04803499
ASCRP3006386	hsa_circRNA_090650	hsa_circ_0090650	HSD17B10	5.458014109	5.54282678	1.06055002364636	0.626050733330519	0.787190216883007	5.458014109	5.613219516	1.11358015545921	0.335446242181562	0.645072531599278	5.572444961	5.31194785	5.489649516	5.429095447	5.345536237	5.853848656	5.503753028	5.669027607	5.666877913
ASCRP3006387	hsa_circRNA_102986	hsa_circ_0059283	C20orf194	5.664520061	5.52077496266667	-1.10476927209033	0.250349014321992	0.505814431640422	5.664520061	5.53402220566667	-1.0946713929783	0.277547003538485	0.610346576278806	5.605266651	5.78684871	5.601444822	5.411094455	5.519150885	5.632079548	5.612270361	5.491594199	5.498202057
ASCRP3006390	hsa_circRNA_401953	NA	ASXL3	6.39152290733333	6.869192104	1.39249215201818	0.208778466483589	0.471539698490828	6.39152290733333	6.93143455366667	1.45388347572394	0.146960234657249	0.534079082518294	6.775630892	6.120085367	6.278852463	7.413967253	6.947639919	6.24596914	7.199977802	7.109724572	6.484601287
ASCRP3006391	hsa_circRNA_001029	hsa_circ_0001029	DYSF	11.1942754366667	10.0746039306667	-2.17297489387435	0.0845963996703502	0.344478668568391	11.1942754366667	10.4671124	-1.65538069351967	0.120341887817144	0.516110321707414	11.2585814	11.1291876	11.19505731	10.73673788	10.01976398	9.467309932	10.0715482	10.36131614	10.96847286
