Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	experiment
TRIB1	1.55833333333334	14.3250833333333	15.1783556550694	1.69819650276462e-08	2.63213519935344e-06	10.2086341847636	GSE143408_day14
SPSB3	0.583066666666662	14.1911416666667	5.69087883276049	0.000165127102466065	0.00167461169605843	0.674461576669628	GSE143408_day14
GALNT10	1.9239	14.1364916666667	20.3449418496405	8.53391463448376e-10	6.25871586212112e-07	13.1159541756355	GSE143408_day14
IFI27L1	1.36296666666667	14.12715	11.6887448006334	2.3051996304234e-07	1.24768527790583e-05	7.55834044685176	GSE143408_day14
RABAC1	0.489099999999997	14.0825583333333	5.52168109231752	0.000210802341542418	0.00202319691331636	0.417878772233619	GSE143408_day14
ARSA	0.662099999999999	14.07155	4.23134263120154	0.00155094324945807	0.00968819970449963	-1.66761530883264	GSE143408_day14
ARL8A	0.78256666666667	14.0627833333333	5.44952380264856	0.000234227903975511	0.00219420133807554	0.307226587188283	GSE143408_day14
PIR	-0.816633333333332	13.826025	-10.3033396318042	7.88757210801635e-07	2.97129062253431e-05	6.28448553143138	GSE143408_day14
ORMDL1	0.503266666666665	13.65965	4.68128563410382	0.000753050557580494	0.005462935799324	-0.91563674740252	GSE143408_day14
DDAH1	0.393400000000003	13.658675	3.80330257201515	0.00316023742954604	0.0170860449379476	-2.40340648605846	GSE143408_day14
TIMM21	-0.797599999999997	13.6189	-7.95262425338983	9.04100533733269e-06	0.000180204282071072	3.73183588683385	GSE143408_day14
TSPAN1	0.498366666666671	13.6133666666667	5.62497689159944	0.00018151788808823	0.00180202973164891	0.575003655149885	GSE143408_day14
ARF5	0.398000000000001	13.5906166666667	4.13378034280913	0.00182047375451406	0.0110093313609226	-1.83374777851463	GSE143408_day14
UBE2E3	0.546866666666665	13.5850166666667	6.06283859110119	9.78922803799487e-05	0.00111666385508771	1.22435493979835	GSE143408_day14
CDKN2A	0.358366666666665	13.5194416666667	3.27263296524848	0.00785092763367234	0.0352271199953673	-3.33378938025448	GSE143408_day14
BSDC1	0.790733333333334	13.4377166666667	6.78001830794397	3.76427627910003e-05	0.000535598857006763	2.23059222660023	GSE143408_day14
LETMD1	0.454133333333333	13.4016583333333	5.60091455700096	0.000187928377653108	0.00185317996981234	0.538536540382977	GSE143408_day14
GDI1	0.911833333333336	13.3824	6.13663783417205	8.84452564218707e-05	0.00103207329677664	1.33115463421583	GSE143408_day14
EIF5	-0.6532	13.379925	-5.86305483015416	0.000129324083708977	0.00138456234525978	0.931417083833366	GSE143408_day14
GOT2	-0.505066666666668	13.3686333333333	-3.47019134470884	0.00557821837696066	0.0268717554920035	-2.98598657018714	GSE143408_day14
COX20	1.07543333333333	13.366025	10.4595651994328	6.81951089323379e-07	2.6753148811032e-05	6.43575593984152	GSE143408_day14
PGK1	-0.535066666666665	13.357425	-3.66673825036609	0.00398380588976538	0.0205251309533513	-2.64143650425433	GSE143408_day14
ZKSCAN1	0.768933333333335	13.3474166666667	6.89961672525356	3.23039304953996e-05	0.000476983004057294	2.39166663716073	GSE143408_day14
ME1	-0.988033333333332	13.33165	-10.7427354757084	5.26272964677468e-07	2.22546807048568e-05	6.70480079112969	GSE143408_day14
PACSIN1	1.30770000000001	13.306825	11.4198678446691	2.89725622501167e-07	1.46307683196851e-05	7.32254535203614	GSE143408_day14
GALNT11	0.515066666666664	13.2740583333333	6.02827438952168	0.000102683564260584	0.00115743088430901	1.1740738704888	GSE143408_day14
ZNF467	0.606033333333334	13.2474416666667	4.21875288514373	0.00158323622577794	0.00984850695189805	-1.6889962137024	GSE143408_day14
NET1	0.654899999999998	13.2425333333333	5.52600637003815	0.000209479938114275	0.00201370259035912	0.424488211426649	GSE143408_day14
SLC25A37	0.4032	13.192625	3.10505166246078	0.0105133944297378	0.0443285725100082	-3.62912583950782	GSE143408_day14
MAPKAP1	-0.640233333333336	13.1594083333333	-5.99485024417723	0.000107556369536762	0.00120016679220663	1.125292564655	GSE143408_day14
GATB	-0.516300000000005	13.1333333333333	-6.73659865970961	3.98097444753192e-05	0.000559036358065888	2.17164828458584	GSE143408_day14
BAD	0.532466666666668	13.1302333333333	4.63378933166436	0.000811661278330645	0.00579671598936861	-0.993841825809355	GSE143408_day14
DDAH2	1.18316666666666	13.0794333333333	7.78205570693618	1.10177834210385e-05	0.000210150696472876	3.52390780495608	GSE143408_day14
WIPI2	0.314466666666666	13.0196416666667	3.8923564280224	0.00272029328497239	0.0151678243823401	-2.24894251332647	GSE143408_day14
COQ9	-0.5116	12.9997666666667	-3.33157050946009	0.00708768586338802	0.0324900703239105	-3.22993853416575	GSE143408_day14
ABHD16A	0.674133333333332	12.99025	5.12511737291426	0.000379623536420447	0.00319155801656254	-0.199271622085313	GSE143408_day14
RNF26	-0.852366666666667	12.9543166666667	-6.95253278803432	3.02072317788664e-05	0.000452195216793192	2.46233605414764	GSE143408_day14
HSPH1	-0.417166666666667	12.8852416666667	-3.88543139286919	0.00275209966965115	0.0153085663528479	-2.2609306191962	GSE143408_day14
CDCA7L	-0.878266666666665	12.8791333333333	-10.4886743262284	6.6384500825221e-07	2.62721645724669e-05	6.4637162597714	GSE143408_day14
SLC39A14	-0.589933333333331	12.8711583333333	-5.29066858732648	0.000296154136464466	0.00263764805752226	0.0610434846205425	GSE143408_day14
STARD3NL	0.511300000000002	12.8417083333333	5.44310248413285	0.000236443099047519	0.00221117125562333	0.297344046183516	GSE143408_day14
JAG2	-0.545899999999998	12.7780666666667	-4.2165389120554	0.00158898763911843	0.00987692267003501	-1.692757942806	GSE143408_day14
CPSF2	-0.405766666666668	12.7557	-4.27059719805342	0.00145461652594308	0.00920357503822076	-1.60106195736953	GSE143408_day14
PANK4	-0.327733333333336	12.725025	-4.17788398187525	0.00169301332194164	0.01039269692804	-1.75852114080973	GSE143408_day14
LPIN1	-0.979266666666666	12.6331083333333	-8.3828885363262	5.56569536440211e-06	0.000124465507676418	4.2415394838231	GSE143408_day14
ETF1	-0.656566666666668	12.6245583333333	-5.26750290514157	0.000306552640387409	0.002708991850756	0.0248472648278639	GSE143408_day14
TRAPPC6A	0.439033333333333	12.6155083333333	4.1810234435887	0.00168430414487275	0.010350166117526	-1.75317404080563	GSE143408_day14
RTN4IP1	-0.6099	12.6093166666667	-5.16330435828742	0.000358367358698861	0.00305535235177271	-0.138887803749407	GSE143408_day14
FADS1	-1.6767	12.602725	-12.9860426670726	8.13006331661829e-08	6.39033913991107e-06	8.6269499733565	GSE143408_day14
PHLDA3	-0.472866666666667	12.571825	-6.2018031800754	8.09137061104187e-05	0.000963929551319399	1.42483065206819	GSE143408_day14
PAPSS1	0.427666666666671	12.5614416666667	3.43014873515836	0.00597681107501565	0.0283739077525545	-3.05639619955829	GSE143408_day14
IL6R	-0.418333333333337	12.5533833333333	-3.0765895680906	0.011049642923281	0.0461251304396851	-3.67925142536157	GSE143408_day14
ASCC3	-0.591599999999998	12.54045	-5.28341818516518	0.000299367704543966	0.00265863457567872	0.0497228487593118	GSE143408_day14
SPR	0.557199999999996	12.5219833333333	4.99219602953815	0.000464691169325698	0.00374696535332495	-0.411022949842946	GSE143408_day14
MCFD2	-0.804466666666666	12.4519666666667	-7.38639269677119	1.76478482915837e-05	0.000300469402272664	3.02821583770839	GSE143408_day14
NT5DC2	-1.01843333333333	12.446925	-7.28856734270725	1.98826960450099e-05	0.000328934294050531	2.90270136128919	GSE143408_day14
SH3BGRL3	0.694600000000001	12.3888666666667	4.35778172291003	0.00126245666289623	0.00823538021321602	-1.45386680372581	GSE143408_day14
TYW3	-0.415766666666665	12.3584583333333	-4.59494034215851	0.000863179397442951	0.00608530539207649	-1.05802256158155	GSE143408_day14
RSRP1	0.836466666666666	12.29115	3.40616491730307	0.00622946675390926	0.0293192406984579	-3.09859442637653	GSE143408_day14
PRMT9	-0.372499999999999	12.2538833333333	-3.22193231595073	0.00857457915830357	0.0377941712838939	-3.42315221534144	GSE143408_day14
OPA1	-0.585500000000003	12.2040166666667	-5.23480265380075	0.000321897328051418	0.00281114471417371	-0.0263742583281283	GSE143408_day14
HBS1L	-0.41333333333333	12.2015166666667	-3.02835837289663	0.0120225177158744	0.0492421761363754	-3.76414173293607	GSE143408_day14
TRAPPC12	0.394766666666671	12.1477583333333	3.72444327393938	0.00361154321575014	0.0189940862457963	-2.54069881540778	GSE143408_day14
STX7	-0.378666666666666	12.144	-3.50708807701074	0.0052351641987048	0.0255499043829368	-2.92116295516092	GSE143408_day14
MAP4K2	-0.619833333333331	12.016175	-5.98781534836703	0.000108613171750585	0.00120902540570454	1.11500549503902	GSE143408_day14
ASF1A	-0.414433333333333	11.9844083333333	-4.29658453484801	0.00139431701036781	0.0089075802709582	-1.55709669531691	GSE143408_day14
MPHOSPH6	-0.735866666666665	11.9803166666667	-6.63207705643939	4.55962281615814e-05	0.000620219809746247	2.02872797797401	GSE143408_day14
MTERF4	1.37626666666667	11.973325	7.7030184979947	1.20880227013467e-05	0.000225404330544123	3.42639715084652	GSE143408_day14
KIF21A	0.4435	11.9565833333333	3.68966122054784	0.00383138055382699	0.0199083453845003	-2.60139288486566	GSE143408_day14
MACROD1	1.3488	11.9106833333333	7.19309843969538	2.23605162290205e-05	0.000359051367450173	2.77905393539967	GSE143408_day14
LSG1	-0.2719	11.903925	-3.66150933596411	0.00401944679077906	0.0206735130999896	-2.65057544260723	GSE143408_day14
KIFC2	0.72576666666667	11.85365	3.2781733500814	0.00777572856767115	0.034965942663228	-3.32402512239635	GSE143408_day14
PMM1	0.394766666666667	11.8224416666667	3.63494459588312	0.00420568187519888	0.0214345232835176	-2.69703040082405	GSE143408_day14
CCDC183	0.915833333333335	11.8188833333333	8.41519703886298	5.37069819568452e-06	0.000121394683412446	4.27898017513454	GSE143408_day14
PXMP2	0.374066666666669	11.7238166666667	4.71268059811293	0.00071677631112929	0.00525491613331691	-0.864102824705918	GSE143408_day14
ZNF862	0.676133333333333	11.707825	6.40962941794041	6.11495483906698e-05	0.000775680560968664	1.71967030101505	GSE143408_day14
IDE	-0.556800000000004	11.705025	-6.3124266259365	6.96580267474488e-05	0.000858691088425316	1.58250913813078	GSE143408_day14
POLR1E	-0.649566666666663	11.665375	-7.1970644409628	2.22512064970658e-05	0.000357819474053446	2.78421344027245	GSE143408_day14
MOCOS	-1.06276666666667	11.6575666666667	-9.91107000523615	1.14603361856067e-06	3.88770889674728e-05	5.8954303511264	GSE143408_day14
LZIC	-0.331900000000001	11.6326583333333	-3.11120638135059	0.0104009540620642	0.0439521114046305	-3.61828416891064	GSE143408_day14
IFRD1	0.645899999999999	11.5763333333333	3.52767631824538	0.00505326693572864	0.0248563316853831	-2.88501687964489	GSE143408_day14
AKR7A3	0.583833333333336	11.4879833333333	6.18751472472656	8.25041907705987e-05	0.000978047954988591	1.40434119010189	GSE143408_day14
VDR	-0.811299999999996	11.4697583333333	-9.92144859487101	1.13458395437637e-06	3.85707932713429e-05	5.9058979689578	GSE143408_day14
NAPA	1.1058	11.4402916666667	5.7999223497934	0.000141380683845557	0.00148569230486409	0.837682901949555	GSE143408_day14
RGS11	1.31703333333334	11.4220166666667	5.41378481048058	0.000246844502048664	0.00228745181938102	0.252149809398874	GSE143408_day14
GALE	-1.21656666666667	11.40885	-11.9150924945918	1.90835594761263e-07	1.1024125286786e-05	7.7528574990412	GSE143408_day14
LDB1	-0.587766666666667	11.4052916666667	-3.60428091134374	0.00443179872123866	0.0223581317744342	-2.75070511349779	GSE143408_day14
ZNF764	0.304433333333337	11.3736916666667	3.06936058377599	0.0111902106109015	0.0465842846714032	-3.69197940935365	GSE143408_day14
ARHGEF19	-0.4953	11.3487416666667	-4.31226691986003	0.00135920352343206	0.00872204110527899	-1.53060218591305	GSE143408_day14
RHOU	1.00413333333333	11.3447333333333	5.81836153010018	0.000137739663185158	0.00145600684053405	0.865117933526846	GSE143408_day14
ING5	0.458533333333332	11.3318666666667	3.42410682574351	0.00603944959837444	0.028615471834694	-3.06702490366126	GSE143408_day14
SRRD	-0.483299999999998	11.312325	-4.43490062551726	0.00111469988954116	0.00746630407499961	-1.32440049718054	GSE143408_day14
NRBP2	0.951666666666661	11.2955833333333	4.88638211925223	0.000546827450646939	0.00425312665853949	-0.581313238783917	GSE143408_day14
ATAT1	0.724133333333333	11.2917916666667	3.57526054736301	0.00465738176583555	0.0232641634576404	-2.80155146463207	GSE143408_day14
IPO11	-0.480133333333333	11.287225	-4.15865460383391	0.0017473973335174	0.0106574881525545	-1.79129519785199	GSE143408_day14
HENMT1	0.528933333333331	11.2330166666667	4.08195833757777	0.0019831832400792	0.0117783465423482	-1.9223960093513	GSE143408_day14
MTERF2	0.364766666666668	11.1817166666667	3.56318379438957	0.00475472232998553	0.0236549874488434	-2.82272413630792	GSE143408_day14
RABIF	0.997066666666669	11.1606416666667	8.47005575700772	5.05632816946681e-06	0.000116050577173276	4.34229257656681	GSE143408_day14
CHMP4C	0.715833333333332	11.0439166666667	4.74910684862837	0.000676990622313655	0.00502641448956963	-0.804470688441696	GSE143408_day14
LMTK2	0.456766666666661	11.043075	4.83467475646145	0.000592438852258228	0.00452984737054841	-0.665075986173624	GSE143408_day14
PIGZ	1.3566	11.0136083333333	11.733173716326	2.22072589978464e-07	1.2209882573405e-05	7.59680474002173	GSE143408_day14
SEC31B	0.87926666666667	11.0054833333333	3.73274087867371	0.00356105788743991	0.0187886229632689	-2.52623180195811	GSE143408_day14
SYT7	1.58	10.9833166666667	5.22123801873513	0.000328500512439272	0.00285543755620471	-0.0476656127563606	GSE143408_day14
CCDC120	0.451199999999998	10.9328916666667	4.14587613527532	0.0017845466818343	0.0108354277032908	-1.81309599258802	GSE143408_day14
HBQ1	0.4521	10.9085916666667	4.45869594416093	0.00107287426134619	0.00724289298270763	-1.2845960588389	GSE143408_day14
U2AF1L4	0.595666666666673	10.9023666666667	4.15899065275389	0.00174643137871314	0.0106523380482381	-1.79072211006783	GSE143408_day14
TSGA10	1.25036666666666	10.8458	8.54261354482383	4.67075773308974e-06	0.000109188461751627	4.42553112634762	GSE143408_day14
DFFA	-0.796266666666666	10.823125	-7.07542707676093	2.58820645007024e-05	0.000401329984761821	2.62506094505952	GSE143408_day14
ALDH1B1	-0.575266666666668	10.8173916666667	-6.29402286236781	7.14075741549429e-05	0.000874599329568342	1.55639402829721	GSE143408_day14
MARCKS	0.800366666666664	10.8142333333333	7.28966698188542	1.98559414510079e-05	0.000328584712374823	2.90411889054783	GSE143408_day14
INHBB	1.11466666666666	10.752575	10.359496404421	7.484061028999e-07	2.86900245003181e-05	6.33909737752603	GSE143408_day14
CACNB3	0.590599999999998	10.7089833333333	5.70493636739721	0.00016183977986064	0.00164917379534636	0.695597653403602	GSE143408_day14
TOR1B	0.576433333333336	10.5887166666667	4.34094182551808	0.00129737999591761	0.0084099875393652	-1.48223011382793	GSE143408_day14
PFKFB2	0.472566666666667	10.5880166666667	4.75457342161457	0.000671224379572384	0.00499439149619336	-0.795536511228376	GSE143408_day14
BCAM	0.914499999999995	10.5872666666667	4.42042773780075	0.001140975777966	0.00760828484127137	-1.34864373134331	GSE143408_day14
ACOT9	-0.47963333333333	10.575	-5.05059718017443	0.000425057977363626	0.0034908207529529	-0.317687826608014	GSE143408_day14
DRAM1	-0.569466666666663	10.5707916666667	-5.27045512443249	0.000305206126635434	0.00269967879909091	0.029464258489309	GSE143408_day14
PPP1R9A	0.773200000000001	10.5616083333333	4.83891208624504	0.000588553688023546	0.00450628047833203	-0.658198344830816	GSE143408_day14
VPS54	0.3788	10.52225	3.04389925432779	0.0116999106067789	0.0482038814674084	-3.73679676313086	GSE143408_day14
ZNF287	-0.3881	10.4839083333333	-3.74838406464587	0.00346786102822935	0.0184024517482972	-2.4989707687136	GSE143408_day14
LEF1	2.8953	10.424825	26.1794387726262	6.28929434901193e-11	1.90067897032614e-07	15.4745539127978	GSE143408_day14
SLCO5A1	0.606233333333332	10.40915	4.28414861433644	0.00142283830635675	0.00904954901036022	-1.57812626236617	GSE143408_day14
PPP3CB	-0.9162	10.4019666666667	-6.5339886081792	5.18551437572506e-05	0.000683759982916922	1.89327327351531	GSE143408_day14
PBLD	1.16846666666666	10.38865	14.2260789365519	3.26336434332855e-08	3.75331867101688e-06	9.55286773897476	GSE143408_day14
CPLX1	1.1589	10.3470916666667	7.25637406708525	2.06834542283009e-05	0.000338743211547102	2.86113421731181	GSE143408_day14
PACS1	1.06716666666667	10.30715	5.63563529285242	0.000178753342476631	0.00178235762117563	0.591130641437806	GSE143408_day14
SCAMP5	1.19826666666667	10.3055916666667	13.0087064241481	7.99003942479233e-08	6.32280857976083e-06	8.64466619907225	GSE143408_day14
TTC9	1.34316666666667	10.3015583333333	6.84611085523802	3.4584177969129e-05	0.000502191143948877	2.31983757525695	GSE143408_day14
CDK17	0.7478	10.2646333333333	4.88171662999034	0.000550785990500031	0.00427689359858397	-0.58885635821377	GSE143408_day14
KTN1	-0.347833333333336	10.2618416666667	-3.29973507294641	0.00749001880499763	0.0339502970302247	-3.2860283062537	GSE143408_day14
FBXO24	0.879233333333332	10.1982	8.17259807778104	7.0381038593758e-06	0.000149101858379378	3.99502820116411	GSE143408_day14
FBXO45	0.440866666666667	10.1974833333333	5.19075851056296	0.000343869046647213	0.00295879978230672	-0.0956004035207556	GSE143408_day14
NUDT12	-0.567566666666671	10.1768083333333	-5.57902488316025	0.000193970213622468	0.0018988714333404	0.505291191219352	GSE143408_day14
OGFRL1	-0.694800000000003	10.169375	-5.91237438846325	0.000120671515786682	0.00131187892815267	1.00425310141464	GSE143408_day14
MYO1D	0.822700000000005	10.155225	5.70232544352124	0.00016244501106471	0.00165389893032258	0.691674130323862	GSE143408_day14
TNFRSF10B	-1.13716666666667	10.1352833333333	-12.6011947585977	1.09657184870472e-07	7.66686119716046e-06	8.32130741119753	GSE143408_day14
BTN3A2	-0.391900000000001	10.10695	-3.06497233162134	0.0112764236876639	0.0468417406548872	-3.69970504574119	GSE143408_day14
EPS15L1	-0.880266666666667	10.099475	-6.84011417421885	3.4850336824776e-05	0.0005052985420419	2.31176392405567	GSE143408_day14
RBP5	-0.567166666666671	10.080275	-3.29385842014198	0.00756680729179378	0.0342293163237562	-3.29638380400078	GSE143408_day14
THG1L	-0.359933333333336	10.070525	-3.18987156448513	0.00906699418747735	0.0394712847251942	-3.47966297919209	GSE143408_day14
TRMT1L	-0.356066666666665	10.068825	-4.09243197629617	0.00194911252077718	0.0116078551153284	-1.90445755965256	GSE143408_day14
THUMPD2	0.300366666666671	10.022075	3.30982188345528	0.00736007196719591	0.0334694713836313	-3.26825499860632	GSE143408_day14
BHLHE40	-1.99213333333334	10.0134	-9.8226775384977	1.24879082625078e-06	4.14877378347352e-05	5.8058879563965	GSE143408_day14
ZNF251	0.459999999999999	9.96631666666667	3.40501312181444	0.00624187295263395	0.029368505736673	-3.10062139097411	GSE143408_day14
FAM83F	-1.0514	9.86656666666667	-8.06510455586994	7.94926522209421e-06	0.000163420156341478	3.86710542683238	GSE143408_day14
SEC23A	-0.624833333333337	9.86565	-3.32077002832549	0.00722163904311587	0.0329579533188323	-3.24896570875992	GSE143408_day14
ARHGAP10	-0.745966666666666	9.860675	-7.29760773860669	1.9663888662682e-05	0.000325991305086878	2.91435071007068	GSE143408_day14
CYB5R4	-0.484733333333327	9.82755833333333	-4.76838404260442	0.000656886855291689	0.00491126876311136	-0.772982873108872	GSE143408_day14
MAP3K8	-0.354799999999997	9.80095833333333	-3.84232366337985	0.00295899612052357	0.0162145446458913	-2.33564542022723	GSE143408_day14
PEG3	-2.00096666666667	9.78416666666667	-10.4290709537585	7.01495937206746e-07	2.72575724605488e-05	6.40638960650858	GSE143408_day14
ESD	-0.330166666666663	9.77590833333333	-3.90350690168744	0.00266988172297897	0.0149456929702822	-2.22964822548785	GSE143408_day14
COX10	-0.493733333333333	9.763325	-3.95107176362263	0.00246552867229397	0.0140266209300191	-2.14746563115096	GSE143408_day14
SLC13A3	0.640266666666667	9.74155833333333	5.16676367618776	0.000356505270299194	0.00304273264270891	-0.133427680483955	GSE143408_day14
TBC1D8	0.920066666666663	9.65790833333333	8.08237412082191	7.79466496510083e-06	0.000161001257335357	3.88774553543213	GSE143408_day14
SLC36A4	-0.367000000000001	9.61853333333333	-3.20299211650254	0.0088620820545236	0.0387727979581896	-3.45653682219775	GSE143408_day14
KCTD13	0.762	9.60490833333333	3.17942357835008	0.00923361772602736	0.0400424985436503	-3.49807786764642	GSE143408_day14
VWA8	-0.838666666666668	9.59450833333333	-7.00021866554114	2.84429735316288e-05	0.000431995637303623	2.52570880454536	GSE143408_day14
SH3D21	1.03506666666667	9.525975	9.64839899836529	1.481936011183e-06	4.69805075015677e-05	5.62726322175192	GSE143408_day14
RFXAP	-0.934933333333333	9.51355833333333	-5.69754324839999	0.000163559838452704	0.00166309704001906	0.684485271882553	GSE143408_day14
ZNF138	0.704766666666666	9.488	4.16686361643774	0.00172396028792419	0.0105416878851436	-1.77729919216462	GSE143408_day14
ZIK1	-1.0796	9.40550833333333	-7.3149609498514	1.92511249357025e-05	0.000320817306508354	2.93668318989873	GSE143408_day14
LIPA	-0.578366666666666	9.37710833333333	-3.01958120974842	0.0122086850286979	0.0498451160093914	-3.77958179272944	GSE143408_day14
NPAS2	0.94996666666667	9.33654166666667	7.59517167399748	1.37333828420052e-05	0.000247986100538737	3.29213863189339	GSE143408_day14
SERHL2	2.14543333333333	9.28861666666667	15.6836977746826	1.219053064033e-08	2.25784654135038e-06	10.5389980421061	GSE143408_day14
CACNA2D2	1.0205	9.26274166666667	6.75569162880211	3.88407639628648e-05	0.000548594354107123	2.19759852838099	GSE143408_day14
AOC3	-1.37476666666667	9.24774166666667	-11.0715407521305	3.92322086965299e-07	1.82889914163204e-05	7.00916005898528	GSE143408_day14
CDKL3	0.462066666666667	9.202475	4.12436506549736	0.00184896288905872	0.0111450897265072	-1.84983345581717	GSE143408_day14
PPP1R14C	-1.85893333333333	9.15290833333333	-16.1428637661543	9.09668850690168e-09	1.95853389203891e-06	10.8292819084489	GSE143408_day14
IFT81	-0.485200000000003	9.133675	-3.74730433645569	0.00347421162762124	0.0184260730521673	-2.50085182983411	GSE143408_day14
EPHB3	0.523266666666666	9.12106666666667	3.53778397064706	0.0049663636658621	0.0245085807789453	-2.86727829746126	GSE143408_day14
SIAH2	-0.562833333333332	9.06894166666667	-4.62252662170517	0.000826254083349579	0.00588062111808438	-1.01242875054274	GSE143408_day14
KIF20B	-1.49526666666667	9.05841666666667	-8.84316082902485	3.38113353261658e-06	8.58661933831595e-05	4.76436369715917	GSE143408_day14
DUSP4	-1.7122	9.053175	-12.4918333493336	1.19565333854653e-07	8.07300896894354e-06	8.23276189073466	GSE143408_day14
NDUFA10	0.921233333333337	9.01035833333333	9.30148548017142	2.09948978626485e-06	6.03873759806843e-05	5.2632603437479	GSE143408_day14
ABCA12	-0.633866666666664	9.00325833333333	-4.43108158876438	0.00112157099262485	0.00750401119010141	-1.3307952548186	GSE143408_day14
NUP43	0.48513333333333	8.98631666666667	4.09483360701107	0.00194138666213502	0.0115724603137456	-1.90034578242814	GSE143408_day14
LONRF1	-0.485899999999999	8.93440833333333	-3.62524386509154	0.00427589621575079	0.0217153434720118	-2.71400502165266	GSE143408_day14
KLB	0.853499999999997	8.858625	7.04814268537925	2.67811930355949e-05	0.000412317461262372	2.58910178304926	GSE143408_day14
SAMD5	1.94463333333333	8.80729166666667	13.9239711722147	4.04841578341655e-08	4.22078188948065e-06	9.33515137104742	GSE143408_day14
OBSL1	0.565999999999999	8.67404166666667	5.62491656549586	0.000181533664606701	0.0018020842875872	0.574912331467566	GSE143408_day14
PCDHB10	2.41303333333333	8.61803333333333	12.457709932753	1.22853355002935e-07	8.21589428396389e-06	8.2049769726076	GSE143408_day14
PLA2G7	0.666700000000001	8.60261666666667	4.7171698483925	0.000711742221938941	0.00522664914339434	-0.856744291424344	GSE143408_day14
SGSM2	0.672199999999997	8.519125	3.70890112426012	0.0037081138915985	0.0193931645840154	-2.56780954548858	GSE143408_day14
ITSN1	-0.895966666666668	8.456625	-6.74978516497749	3.9137782159529e-05	0.000552097413556007	2.18957591025433	GSE143408_day14
CATSPER3	0.410866666666669	8.44220833333333	4.55332615651595	0.00092221208809228	0.0064176545372125	-1.12698265084295	GSE143408_day14
DDX19A	-0.473533333333334	8.41736666666667	-4.82936470488267	0.000597345959791413	0.00455747354305731	-0.67369814348814	GSE143408_day14
KAZN	-0.695600000000004	8.4159	-5.98259491107297	0.000109404585295692	0.00121562885040977	1.10736721715148	GSE143408_day14
TANGO6	-0.3697	8.40899166666667	-3.05831162811824	0.0114085711842824	0.0472743679846856	-3.7114303314661	GSE143408_day14
RNF214	-0.496199999999998	8.40190833333333	-3.96826451539986	0.00239573576828422	0.0137080522526913	-2.11780961750439	GSE143408_day14
NPTXR	0.794366666666668	8.34319166666667	4.28374106479151	0.00142378330776787	0.00905284031336205	-1.57881573730486	GSE143408_day14
BACE2	1.27873333333333	8.20005833333333	9.50375835750869	1.71144138224475e-06	5.22254799653971e-05	5.47688224441958	GSE143408_day14
FBXL5	-2.4251	8.186975	-18.0066499921576	2.98685063503687e-09	1.12588852937612e-06	11.9197057436854	GSE143408_day14
TCEANC2	-0.716233333333332	8.09399166666667	-5.18796752616748	0.000345314055469375	0.00296788236524113	-0.0999962126525888	GSE143408_day14
GNPDA1	-0.398233333333332	8.08546666666667	-4.89402077593423	0.0005404111999619	0.0042129432280965	-0.568969439555503	GSE143408_day14
ACSS2	-0.682400000000001	7.99673333333333	-6.81307772605281	3.6078006173193e-05	0.000519109259566856	2.27530459181921	GSE143408_day14
CHRNA3	1.42926666666667	7.94195	11.0655939730188	3.94385658635025e-07	1.8360773607226e-05	7.0037301606664	GSE143408_day14
SLC35G1	-1.5457	7.93945833333333	-10.3767032595624	7.36495456972812e-07	2.83100132003622e-05	6.35577759066159	GSE143408_day14
REPS1	0.765	7.80341666666667	6.93805133499997	3.0766065580757e-05	0.000458582116070981	2.44303231563915	GSE143408_day14
TRIM13	-0.390500000000002	7.773175	-3.36436965529466	0.00669629326026359	0.0310766231288163	-3.1721702722831	GSE143408_day14
GSAP	1.01333333333333	7.74761666666667	6.85919049203836	3.40112052132394e-05	0.000496131662864665	2.33743100636547	GSE143408_day14
PPP3R1	0.490066666666666	7.71198333333333	3.97578507836794	0.00236585743182189	0.0135736917451859	-2.10484576324	GSE143408_day14
GPR37	0.784266666666669	7.67185833333333	5.00625201054038	0.000454806729464813	0.00368489314723685	-0.388516468488876	GSE143408_day14
ARSB	-0.537799999999999	7.62628333333333	-6.62447712453271	4.60508919910452e-05	0.000624707561263245	2.01827910029272	GSE143408_day14
CFAP44	0.481766666666664	7.6061	5.43569090028859	0.000239027706581556	0.00223081920224279	0.285930250179539	GSE143408_day14
METTL16	-0.355933333333333	7.56905	-3.8297546577947	0.00302232086345212	0.0164914678973555	-2.35745867508025	GSE143408_day14
PCDHB9	1.93473333333333	7.5687	11.267682854898	3.30428219778459e-07	1.61582405340375e-05	7.18674539191833	GSE143408_day14
CCNT2	-0.501266666666666	7.51783333333333	-3.30880906256302	0.00737301507196618	0.0335170251265445	-3.27003955823884	GSE143408_day14
DLG5	-0.548733333333333	7.475075	-4.41878360538378	0.00114400171050414	0.0076261414702547	-1.35139936469739	GSE143408_day14
PTGFRN	-0.478199999999998	7.47031666666667	-3.65606156613048	0.00405693075110123	0.0208267525191981	-2.66009869723262	GSE143408_day14
MICAL3	-0.417266666666666	7.23093333333333	-3.57011653565772	0.00469858925756176	0.0234262550817693	-2.81056890610297	GSE143408_day14
EFHC1	0.500633333333336	7.22981666666667	4.6569848203945	0.000782458106507082	0.0056338333620879	-0.955613140854707	GSE143408_day14
