Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	circRNA	Alias	GeneSymbol
ASCRP3006974	-1.731950566	7.53197864477778	-10.4676741425519	6.63676611113456e-06	0.00195630425006388	4.52526667567365	hsa_circRNA_105039	hsa_circ_0091934	FLNA
ASCRP3006980	-0.837792030000003	11.2311999766667	-4.14147097268208	0.00333934474529774	0.0336401921413108	-1.80954685548824	hsa_circRNA_100021	hsa_circ_0009456	NPHP4
ASCRP3006986	0.654553547000001	6.69441453733333	3.73307626193458	0.00589728436488628	0.0467423261967469	-2.40080354988227	hsa_circRNA_400766		POLA2
ASCRP3007008	0.551143443666671	6.67256623322222	3.86567070030551	0.00489002189973025	0.0419630111483448	-2.20638650407789	hsa_circRNA_102586	hsa_circ_0051718	LIG1
ASCRP3007014	1.07673587333333	6.33754400855556	4.66181197552171	0.00167649901612547	0.0228224789311274	-1.09078829245627	hsa_circRNA_102062	hsa_circ_0007990	PGAP3
ASCRP3007015	-0.677018337000002	6.655629534	-3.79967062534176	0.00536615073609524	0.0440987267787343	-2.30287678913341	hsa_circRNA_101610	hsa_circ_0003620	ETFA
ASCRP3007017	-0.559032898333332	6.85181286377778	-4.1184282047007	0.00344600260708803	0.0343621069667436	-1.84229582094223	hsa_circRNA_102412	hsa_circ_0002661	CACTIN
ASCRP3007020	-3.75476764666666	14.8462879188889	-6.89580547947072	0.000132929060736966	0.00614686656687477	1.54058263265228	hsa_circRNA_001678	hsa_circ_0000517	RPPH1
ASCRP3007026	-0.920825554	6.96469952255556	-7.20142731660423	9.84654456445419e-05	0.00523247317288458	1.84787613168155	hsa_circRNA_405620		ARSG
ASCRP3007031	0.801201636666667	5.70924273133333	5.23722071456579	0.000819311186365585	0.0156438732786086	-0.343585885062291	hsa_circRNA_104674	hsa_circ_0005114	RIMS2
ASCRP3007039	0.880117216666669	16.0099641844444	4.92083674305339	0.00120746088293423	0.0193134357947366	-0.748198650936129	hsa_circRNA_104387	hsa_circ_0080425	WBSCR17
ASCRP3007040	1.25800311266667	9.566700389	6.06145803419835	0.000318013626780952	0.00963620793944644	0.640671583276504	hsa_circRNA_103387	hsa_circ_0065932	RAD54L2
ASCRP3007044	0.766777614666666	7.81857422722222	6.51587291196684	0.000195788239362728	0.00764122340584855	1.14221602057525	hsa_circRNA_014737	hsa_circ_0014737	MEF2D
ASCRP3007050	1.74686507633334	10.0457271172222	7.82838127759877	5.47904027291427e-05	0.00404992393506246	2.44379199413849	hsa_circRNA_066536	hsa_circ_0066536	EIF4E3
ASCRP3007054	0.579361630999999	7.55486958033333	3.88574019350849	0.00475438557991283	0.0414183393778656	-2.17715887477617	hsa_circRNA_100139	hsa_circ_0011279	SERINC2
ASCRP3007061	0.936089133999999	6.487299087	6.64764250182543	0.000170870585839695	0.00703453293686878	1.28248602837531	hsa_circRNA_406986		GS1-259H13.2
ASCRP3007066	0.560092080666666	7.28227572111111	4.60898065609684	0.0017947169807504	0.0237522539578105	-1.16191632183271	hsa_circRNA_104877	hsa_circ_0088072	PTBP3
ASCRP3007103	-2.76813217666666	16.3279543	-5.95192384236253	0.000358803638299755	0.00997523120803036	0.515522899265833	hsa_circRNA_002144	hsa_circ_0000511	RPPH1
ASCRP3007130	1.31134625333334	12.4790419477778	3.77963462404441	0.00552034660181686	0.0449463129371999	-2.33228043789456	hsa_circRNA_092412	hsa_circ_0000574	RP11-982M15.8
ASCRP3007133	-0.540390429666665	6.84862206255556	-3.72519478661143	0.00596377460404988	0.0469262490417054	-2.41243017389642	hsa_circRNA_104794	hsa_circ_0087275	PSAT1
ASCRP3007137	-0.666784202000002	8.710010694	-5.65878001853171	0.000499326894587215	0.0119703501486178	0.17218719225102	hsa_circRNA_402002		CIRBP
ASCRP3007138	0.833018574666669	8.26181430122222	3.84289463729145	0.00504899871296229	0.0428816196089634	-2.23962020298229	hsa_circRNA_103036	hsa_circ_0060035	TRPC4AP
ASCRP3007143	1.17540301366667	6.64760304133333	8.53957180001016	2.94360484954554e-05	0.00299861482770657	3.068061987982	hsa_circRNA_406157		AGPAT3
ASCRP3007157	0.611808758666666	6.39220446244444	4.97032384937694	0.00113532887846587	0.0187114616846429	-0.683908714496185	hsa_circRNA_102138	hsa_circ_0044907	RPS6KB1
ASCRP3007160	1.02729820266666	10.4505453135556	4.44534493297061	0.002222216138502	0.0267696138732821	-1.38489909570974	hsa_circRNA_405558		SSH2
ASCRP3007167	0.44539083766667	5.38676895244444	3.91213619195006	0.00458211017520829	0.0406833725231223	-2.13879950266181	hsa_circRNA_102199	hsa_circ_0006799	QRICH2
ASCRP3007170	-1.36639176266666	7.55729177866667	-8.43015146139726	3.22977026388991e-05	0.00299861482770657	2.97537603054274	hsa_circRNA_028861	hsa_circ_0028861	RPLP0
ASCRP3007183	-0.674580435000003	6.96809596544444	-5.72452538065902	0.000463206769132289	0.0115794378863009	0.250266457282636	hsa_circRNA_102002	hsa_circ_0003505	USP22
ASCRP3007184	-1.12558119633333	7.21307357677778	-6.03103763387753	0.000328803447256848	0.00975117092670234	0.606083633023695	hsa_circRNA_102004	hsa_circ_0042459	USP22
ASCRP3007189	-2.64098073633333	10.7288667067778	-4.69093260374377	0.00161498240302408	0.022350898306817	-1.05176360004065	hsa_circRNA_104875	hsa_circ_0088059	SUSD1
ASCRP3007200	0.742607166666666	15.2663535844444	4.09882101999087	0.00353965477598319	0.034920537562455	-1.87022157838562	hsa_circRNA_001067	hsa_circ_0000644	RP11-351M8.1
ASCRP3007203	0.794874433333335	6.69977680766667	5.21484106988892	0.000841707666530192	0.0157848351251947	-0.371708511787076	hsa_circRNA_101251	hsa_circ_0006900	COG6
ASCRP3007209	-1.73750429966667	6.41140247233333	-8.58364548629828	2.83641888240891e-05	0.00299861482770657	3.10506288504913	hsa_circRNA_061346	hsa_circ_0061346	APP
ASCRP3007229	0.502627751	6.42857949188889	4.2048360720033	0.00306400044298939	0.0318068191405372	-1.7198834692288	hsa_circRNA_406416		TPRG1
ASCRP3007237	-1.222496348	6.68417519311111	-6.10602960291722	0.000302903401330626	0.00939528691254857	0.691116089730332	hsa_circRNA_029562	hsa_circ_0029562	GOLGA3
ASCRP3007240	-1.782178193	8.94969581322222	-6.93853169162335	0.000127391473840089	0.00607403917786772	1.58423384175175	hsa_circRNA_072837	hsa_circ_0072837	SMA5
ASCRP3007243	-0.750954573333333	6.11216449255556	-3.86758880762028	0.00487688091707558	0.0419239886413273	-2.2035908175832	hsa_circRNA_103069	hsa_circ_0060516	PABPC1L
ASCRP3007269	1.19529044333334	9.84937338422222	3.88036631831658	0.00479030349361181	0.041603313419622	-2.1849797243266	hsa_circRNA_405412		HOMER2
ASCRP3007282	-1.572748582	7.31425269755556	-8.66513852660858	2.64949877111349e-05	0.00299861482770657	3.17298149568718	hsa_circRNA_001880	hsa_circ_0001880	RAD23B
ASCRP3007285	0.530349075333335	7.22288111333333	4.34254344787918	0.00254659074334804	0.0286256749802383	-1.52703720913404	hsa_circRNA_004993	hsa_circ_0004993	XLOC_003195
ASCRP3007286	-0.496974384666666	6.71531718522222	-3.66053763343349	0.00654047444709472	0.0497004744394885	-2.50809977940894	hsa_circRNA_101604	hsa_circ_0000638	ETFA
ASCRP3007290	-0.735938212333334	6.05097840577778	-4.51601048176779	0.00202537135125275	0.0253353183002219	-1.28810988753133	hsa_circRNA_402705		SPECC1L
ASCRP3007308	-1.04074917066667	7.07975743422222	-5.46961174237859	0.000621727075814969	0.0133322880851135	-0.0559976155642659	hsa_circRNA_042474	hsa_circ_0042474	USP22
ASCRP3007317	0.959939209666667	7.15052997788889	8.44424936052876	3.19121641542291e-05	0.00299861482770657	2.9873843215845	hsa_circRNA_029031	hsa_circ_0029031	WDR66
ASCRP3007327	-1.476083743	7.27689854055556	-9.6379571164093	1.22085905027191e-05	0.00251416580068135	3.9366142329415	hsa_circRNA_040203	hsa_circ_0040203	AARS
ASCRP3007332	-0.819004472333333	6.94944411766667	-5.23063497419722	0.00082583329916489	0.0156683929475	-0.351853798881651	hsa_circRNA_001203	hsa_circ_0001203	PEX26
ASCRP3007333	-0.444596528666667	5.466922344	-3.65854571141656	0.0065591610050543	0.0497138082730277	-2.51105517197539	hsa_circRNA_000168	hsa_circ_0000168	DENND1B
ASCRP3007340	-1.03687744333333	11.2309852588889	-3.91784364531243	0.00454574910797084	0.040467950772328	-2.13051755696496	hsa_circRNA_031393	hsa_circ_0031393	DHRS1
ASCRP3007344	-0.674477357666665	7.02030725444444	-4.29231608405078	0.00272343688370881	0.0296568902615479	-1.59705372731063	hsa_circRNA_063623	hsa_circ_0063623	SREBF2
ASCRP3007349	0.64579911	5.682499337	4.77709345042014	0.00144692492922002	0.0211658868581706	-0.937054122969663	hsa_circRNA_102683	hsa_circ_0007386	CRIM1
ASCRP3007377	0.620549879999995	11.9868811966667	4.86102560570648	0.00130139589862459	0.0200704582756827	-0.826398494342324	hsa_circRNA_005272	hsa_circ_0005272	TRIM2
ASCRP3007409	-0.642960921000002	5.64829122677778	-3.91143076130073	0.00458662598907805	0.0406833725231223	-2.13982343984383	hsa_circRNA_406612		CWC27
ASCRP3007414	-0.481368436666665	6.00752771244444	-4.19541994244449	0.00310331679291202	0.0320074650617786	-1.73317093354835	hsa_circRNA_403530		GMDS
ASCRP3007417	-1.15833504933333	6.38418098177778	-5.27257077944747	0.000785253725055738	0.0152018265781128	-0.299318017940648	hsa_circRNA_005104	hsa_circ_0005104	SAFB
ASCRP3007421	1.26113998366667	6.48634946133333	3.92320785674116	0.0045118572836182	0.0403503130304884	-2.12273767834576	hsa_circRNA_000435	hsa_circ_0000435	C12orf75
ASCRP3007431	1.97096702666667	10.1969335097778	8.00725516119939	4.66691595226101e-05	0.00367218539888796	2.60576964420841	hsa_circRNA_000129	hsa_circ_0000129	VPS72
ASCRP3007443	1.66652363966667	8.50418009855556	7.77876332064102	5.73134536268088e-05	0.00410180379188485	2.39824667259841	hsa_circRNA_101460	hsa_circ_0034067	CYFIP1
ASCRP3007444	-0.739609811333334	7.06158985455556	-4.28019905585963	0.00276806208441633	0.0299755624391233	-1.61400036680848	hsa_circRNA_101899	hsa_circ_0000724	KLHDC4
ASCRP3007446	-1.27519062433333	7.47856035988889	-6.25520824434313	0.000257817720942695	0.00870424741604802	0.857951653579144	hsa_circRNA_005990	hsa_circ_0005990	YAP1
ASCRP3007456	-1.5885577	7.60102567544444	-8.3641222920177	3.41738699174035e-05	0.00299861482770657	2.91886973378691	hsa_circRNA_101802	hsa_circ_0039216	GPT2
ASCRP3007480	-0.781836872666668	6.62334175766667	-5.62556491422319	0.000518744666329172	0.012225583839067	0.132501529886572	hsa_circRNA_402692		DGCR2
ASCRP3007481	-0.627251286333331	7.599831131	-3.81889126935566	0.00522256042727566	0.0436271593227129	-2.27471822581442	hsa_circRNA_100867	hsa_circ_0023249	CPT1A
ASCRP3007482	0.901747810000002	6.32415871966667	5.93811267004286	0.000364344120785761	0.01002051426954	0.499622854620768	hsa_circRNA_104934	hsa_circ_0007311	LRRC8A
ASCRP3007487	1.143597087	7.62062319666667	3.81637306708607	0.00524113625210066	0.0437074926596121	-2.27840471538224	hsa_circRNA_000407	hsa_circ_0000407	SMARCC2
ASCRP3007501	-2.433411556	11.6158765568889	-3.92981977733424	0.00447045544383539	0.0402011371110616	-2.11315354924934	hsa_circRNA_404013		BRF2
ASCRP3007511	-2.08018460933333	8.50412172866667	-9.28710011398777	1.60163550674161e-05	0.00280305238212719	3.67088312246293	hsa_circRNA_100832	hsa_circ_0022378	FADS1
ASCRP3007516	-0.689473681666666	8.99562517266667	-3.8267623468641	0.00516495216241195	0.0433314172387389	-2.2632007697332	hsa_circRNA_104939	hsa_circ_0089131	ABL1
ASCRP3007520	0.777724121333335	7.60695644933333	4.2243800120916	0.00298410369794262	0.0313074191191679	-1.69234527680315	hsa_circRNA_004611	hsa_circ_0004611	USP7
ASCRP3007525	-1.188625364	6.55163718388889	-7.35839798595841	8.47175304934131e-05	0.0048802370231447	2.00132605841856	hsa_circRNA_101938	hsa_circ_0041252	PITPNA
ASCRP3007535	-0.607769928333333	6.519323774	-3.69547399968284	0.00622181074493002	0.0482051662329334	-2.45634294226556	hsa_circRNA_104698	hsa_circ_0002965	AGO2
ASCRP3007536	1.41637041866667	6.29885639466667	5.1852533105989	0.000872353721296628	0.0159691468268128	-0.409004887932487	hsa_circRNA_406698		
ASCRP3007542	0.738814156666667	6.32797973311111	5.9160588574606	0.000373387802148025	0.0101513535433881	0.474177470700559	hsa_circRNA_100550	hsa_circ_0017726	DHTKD1
ASCRP3007549	-0.889979639333331	7.23944307633333	-4.78431636966383	0.00143372807781163	0.0210675976735061	-0.927489278618533	hsa_circRNA_100738	hsa_circ_0020816	NAP1L4
ASCRP3007567	-0.631695882	5.95659755855556	-4.87449737828114	0.00127956233233244	0.0199435937325361	-0.808737333960686	hsa_circRNA_062857	hsa_circ_0062857	MORC2
ASCRP3007579	1.00334732	12.4428796211111	5.77797529285691	0.000435957305467679	0.0111937774459162	0.313281952758692	hsa_circRNA_104086	hsa_circ_0003738	LRRC16A
ASCRP3007586	-1.37383696166667	7.35682548366667	-9.96832691276035	9.52746016797982e-06	0.00218659330616997	4.17747254263606	hsa_circRNA_074595	hsa_circ_0074595	ANXA6
ASCRP3007590	0.695773439999999	5.80729858266667	4.90085352158684	0.00123799458604596	0.019614373598193	-0.774265028810875	hsa_circRNA_009127	hsa_circ_0009127	MELK
ASCRP3007591	2.095836603	7.58992017833333	4.35565324149119	0.00250250709663137	0.0282603723863799	-1.50882359956482	hsa_circRNA_015962	hsa_circ_0015962	RNPEP
ASCRP3007613	0.610282908333332	9.10928048388889	4.38115913766359	0.00241909081381769	0.0277617440871992	-1.47346094858807	hsa_circRNA_040773	hsa_circ_0040773	ZCCHC14
ASCRP3007614	-1.081075574	8.44306536811111	-4.77564142706075	0.00144959384801519	0.0211731843938387	-0.938977902465957	hsa_circRNA_400780		LRP5
ASCRP3007615	0.527647791000001	6.49153914822222	3.67321298896687	0.00642288879848472	0.0491900518106871	-2.48930466845175	hsa_circRNA_100992	hsa_circ_0024866	PRDM10
ASCRP3007618	0.687211093333334	5.607590754	5.25799509420086	0.000799104684351043	0.0154088229352038	-0.317547956019931	hsa_circRNA_101063	hsa_circ_0026302	CSRNP2
ASCRP3007625	0.956855755333334	6.79310382733333	5.41360914850928	0.000664030704909152	0.0138735494385409	-0.124564649239145	hsa_circRNA_100432	hsa_circ_0004777	SOX13
ASCRP3007627	-0.495897322333333	5.946243468	-3.71906968544453	0.00601600123568208	0.0471470875956225	-2.42147115293665	hsa_circRNA_100246	hsa_circ_0006633	FGGY
ASCRP3007638	-0.657347957999998	5.87965942011111	-4.01978179616962	0.00394596958567046	0.037149525559127	-1.98334388411971	hsa_circRNA_087538	hsa_circ_0087538	FAM120A
ASCRP3007653	-0.627578774000001	6.67677988922222	-3.92634258859291	0.00449217740453927	0.0402480945234983	-2.11819307755391	hsa_circRNA_104781	hsa_circ_0087063	GRHPR
ASCRP3007654	1.11023404533334	7.00675986122222	4.89804210598322	0.00124235757750162	0.019614373598193	-0.777937156191669	hsa_circRNA_400033	hsa_circ_0092360	RPL23A
ASCRP3007656	-0.657027720666671	10.3198730875556	-4.86094352945159	0.00130153015873294	0.0200704582756827	-0.826506179010301	hsa_circRNA_403715		ARFGEF3
ASCRP3007659	-0.740958195333334	6.92861942066667	-4.86031179621654	0.00130256405232267	0.0200704582756827	-0.827335052144787	hsa_circRNA_037760	hsa_circ_0037760	GLYR1
ASCRP3007674	-0.511328573	6.30986974055556	-3.86781968945367	0.00487530169957016	0.0419239886413273	-2.20325433467427	hsa_circRNA_100548	hsa_circ_0000213	UPF2
ASCRP3007685	-0.848326796666668	6.31495331877778	-6.79640577632649	0.000146873710202875	0.00662702328906365	1.43814461357003	hsa_circRNA_103772	hsa_circ_0008910	DCTD
ASCRP3007721	-0.645412460999999	5.95310148666667	-4.18067879422904	0.00316596626727411	0.0325504034455147	-1.75399847481474	hsa_circRNA_407197		GOLM1
ASCRP3007727	-0.689187345333333	6.85767218366667	-4.73471517004569	0.00152707100731674	0.0215936693020137	-0.99333293083065	hsa_circRNA_101430	hsa_circ_0033024	ITPK1
ASCRP3007732	1.068339611	9.80709959622222	5.72296111456204	0.000464031998928324	0.0115794378863009	0.248416021577287	hsa_circRNA_102443	hsa_circ_0049282	AP1M2
ASCRP3007746	-0.678418504000001	6.82451595611111	-5.33578131235627	0.000728158662288257	0.0146186091933056	-0.220629097172966	hsa_circRNA_007059	hsa_circ_0007059	ZNF720
ASCRP3007784	1.27638591666667	13.0047350555556	4.31500570199091	0.00264195470201606	0.0292594234138146	-1.56537852573933	hsa_circRNA_004988	hsa_circ_0004988	PATL1
ASCRP3007785	-1.07176655333333	7.15727390322222	-4.30720757516385	0.00266965741298511	0.0293993762736972	-1.57625633314169	hsa_circRNA_077007	hsa_circ_0077007	EEF1A1
ASCRP3007792	-2.05558764999999	9.26227652922222	-5.06787734350478	0.00100654192946313	0.0172768217315996	-0.558265280026665	hsa_circRNA_001691	hsa_circ_0001691	HNRNPA2B1
ASCRP3007794	-1.04593988866667	6.97412132666667	-5.6448852333666	0.000507350861003443	0.0121328979186534	0.155605194413479	hsa_circRNA_103553	hsa_circ_0001377	TNK2
ASCRP3007814	0.703569853333333	14.3933590855556	4.31069337188776	0.00265723550052944	0.0293587579245309	-1.57139279833392	hsa_circRNA_402755		PNPLA3
ASCRP3007838	-1.20469570566667	7.44648075011111	-7.4512402338041	7.75977780737221e-05	0.00483582474510102	2.09072469553845	hsa_circRNA_102001	hsa_circ_0005415	USP22
ASCRP3007844	-1.10607544866667	5.94519236966667	-8.46451954882765	3.13667872455976e-05	0.00299861482770657	3.00461544484453	hsa_circRNA_008551	hsa_circ_0008551	NBEAP1
ASCRP3007865	-1.34210688166667	6.48649274666667	-5.63518046740548	0.000513039277778508	0.0121779280400038	0.144006838454507	hsa_circRNA_402510		SEPT2
ASCRP3007893	-0.9209304	11.5085290233333	-4.05344158883738	0.00376710207865502	0.0361057121625118	-1.93506227381658	hsa_circRNA_405439		SNX29
ASCRP3007900	0.697295689999997	5.77752881344444	3.7233613469088	0.00597935667386615	0.046973094256773	-2.41513594158179	hsa_circRNA_102838	hsa_circ_0056856	ITGB6
ASCRP3007907	0.987244391666664	8.71363154055556	4.36026014197737	0.00248721262043158	0.0281202010863858	-1.50242921830706	hsa_circRNA_102554	hsa_circ_0002945	AXL
ASCRP3007909	-0.710765375333332	6.38493188444444	-4.63397180525723	0.00173770232584938	0.0232575604846535	-1.12821740667108	hsa_circRNA_100364	hsa_circ_0004680	CCT3
ASCRP3007911	-1.36250244366667	7.87802530811111	-5.98360903033029	0.000346440554564321	0.00984400950285258	0.551898438249506	hsa_circRNA_103028	hsa_circ_0059910	AHCY
ASCRP3007912	0.626658113333335	11.7468724822222	3.9158048077497	0.00455870242348134	0.0405462712360141	-2.13347556120874	hsa_circRNA_401117		ZNF10
ASCRP3007924	-1.95683731666666	12.7195645933333	-3.79743075322333	0.00538315727277763	0.0440987267787343	-2.30616133775563	hsa_circRNA_079276	hsa_circ_0079276	ACTB
ASCRP3007930	-0.669650695	6.98175773666667	-4.85530110828635	0.00131079635835333	0.0201091824975683	-0.833911538470298	hsa_circRNA_100664	hsa_circ_0005741	FBXW4
ASCRP3007932	0.691370479333336	6.125420599	4.6535872300277	0.00169433227050408	0.0229287100739367	-1.10183363350298	hsa_circRNA_003956	hsa_circ_0003956	RNF13
ASCRP3007951	-1.73320215866666	9.07251466066667	-9.00179280912124	2.01030477634613e-05	0.00299696887002887	3.44688233811724	hsa_circRNA_092458	hsa_circ_0000872	EEF2
ASCRP3007960	-0.703258420000001	11.8745448566667	-4.80497083842171	0.00139670959835281	0.0208969466726403	-0.900181743668245	hsa_circRNA_042265	hsa_circ_0042265	TOM1L2
ASCRP3007962	-0.594393838666667	6.91723101611111	-4.02457505283892	0.00391994909383502	0.0370208225449287	-1.97645879378115	hsa_circRNA_100667	hsa_circ_0000255	FBXW4
ASCRP3007976	1.67248383333333	7.85591098266667	3.93001801780812	0.00446922044393535	0.0402011371110616	-2.11286628634618	hsa_circRNA_102543	hsa_circ_0050867	MAP4K1
ASCRP3007980	-0.692060491666669	6.25275730333333	-5.5277449511874	0.000580922733248984	0.0129113054859005	0.0146863841750253	hsa_circRNA_104954	hsa_circ_0089371	REXO4
ASCRP3007986	0.478660085333333	6.28296854588889	4.00935546571866	0.00400321412000741	0.0374849905651749	-1.9983314024038	hsa_circRNA_102235	hsa_circ_0046377	CCDC57
ASCRP3007988	-0.804909645	6.16560160555556	-4.75987527714813	0.00147892117819145	0.0212921563368095	-0.959887071062677	hsa_circRNA_103292	hsa_circ_0005028	TSEN2
ASCRP3007990	2.352308547	9.28325829488889	4.76739757193473	0.0014648487236329	0.0212686443400093	-0.949906235411746	hsa_circRNA_004738	hsa_circ_0004738	RANBP17
ASCRP3008005	-0.952847462	6.28888648922222	-4.91262509905533	0.00121990730199604	0.019480581907652	-0.758902667667775	hsa_circRNA_102293	hsa_circ_0000825	MTCL1
ASCRP3008027	-0.922816386333334	5.99748620166667	-7.46873332788579	7.63321375174275e-05	0.00483582474510102	2.10745716210801	hsa_circRNA_101237	hsa_circ_0003489	CDK8
ASCRP3008029	0.699180095333334	9.60876843611111	4.38436644132559	0.00240881659155949	0.0277617440871992	-1.46902102196219	hsa_circRNA_087298	hsa_circ_0087298	TLE4
ASCRP3008045	-0.675388427000001	5.92649337888889	-4.8200763517587	0.00137029662290501	0.0206326915890189	-0.88025168764454	hsa_circRNA_103512	hsa_circ_0001361	FNDC3B
ASCRP3008058	0.54685046066667	6.37638075533333	3.8468038784074	0.00502132274510222	0.0427762757871889	-2.23391118692369	hsa_circRNA_101000	hsa_circ_0000374	ITFG2
ASCRP3008061	-0.455597354666666	5.76331188466667	-3.91157003163772	0.00458573407143895	0.0406833725231223	-2.13962128274683	hsa_circRNA_086160	hsa_circ_0086160	RPL8
ASCRP3008077	0.898615265666669	7.69465835244444	4.6948622592207	0.00160687108919834	0.0223019078482336	-1.04650731550695	hsa_circRNA_102485	hsa_circ_0050102	PGPEP1
ASCRP3008082	0.466339079333332	6.24695859688889	3.87946576095136	0.00479635108901472	0.041603313419622	-2.18629072267789	hsa_circRNA_104615	hsa_circ_0002157	SPIDR
ASCRP3008084	-2.20128110666667	12.7600787277778	-7.80924225591785	5.57486768986714e-05	0.00405498111268119	2.42625582018763	hsa_circRNA_059914	hsa_circ_0059914	AHCY
ASCRP3008086	-1.29755327333333	8.51004335377778	-6.26581630527419	0.000254906122637138	0.00863582999503667	0.869699006518368	hsa_circRNA_103237	hsa_circ_0063526	RANGAP1
ASCRP3008105	0.563311413	6.90150974866667	4.37814071840867	0.0024288033692791	0.0278078529238991	-1.47764079612828	hsa_circRNA_102557	hsa_circ_0003079	HNRNPUL1
ASCRP3008117	-0.546827780999999	6.64673679344444	-4.67627304533611	0.00164563736644044	0.0226930761909026	-1.07139284428668	hsa_circRNA_008823	hsa_circ_0008823	KIAA1191
ASCRP3008126	-0.693730322666667	7.41095798922222	-5.4534625100456	0.000633613982818118	0.0134854765804146	-0.0757222183615296	hsa_circRNA_001386	hsa_circ_0001386	CTBP1
ASCRP3008133	-0.581878754333334	8.228495534	-4.07233813945036	0.0036705312247916	0.0355875108481018	-1.90802655992031	hsa_circRNA_400862		CLMP
ASCRP3008138	-1.256987635	8.203983481	-4.04670652900845	0.00380218055642692	0.0362825441420377	-1.94471038221008	hsa_circRNA_000578	hsa_circ_0000487	DLEU2
ASCRP3008139	-2.71956852533333	9.30808888222222	-18.9936330263724	7.11972181312158e-08	0.000347335628653136	8.40990301733813	hsa_circRNA_008389	hsa_circ_0008389	DNAJC11
ASCRP3008140	-1.89963155766666	7.80514318744444	-14.2354577373629	6.54503752987157e-07	0.000798249139736962	6.63656652577123	hsa_circRNA_000102	hsa_circ_0000102	AKNAD1
ASCRP3008142	-0.910285219333329	7.01078032522222	-7.02806141455025	0.000116598480333679	0.00577488006403911	1.67496703619856	hsa_circRNA_402094		HKR1
ASCRP3008147	-0.591669901000001	5.79876889488889	-4.75059578367972	0.0014964843169415	0.0214153990585894	-0.972211283644825	hsa_circRNA_102378	hsa_circ_0003423	ZNF532
ASCRP3008153	-1.768283278	8.47494780655556	-7.24477428460046	9.44365428686321e-05	0.00517650195937777	1.89054286976214	hsa_circRNA_103176	hsa_circ_0062545	GUSBP11
ASCRP3008161	-3.11684336366666	10.6047370187778	-5.73284624819585	0.00045884415211186	0.0115683265947168	0.260103602140562	hsa_circRNA_000424	hsa_circ_0001549	FABP6
ASCRP3008163	-0.468373102666667	6.00822420077778	-3.66251949101287	0.00652193871174363	0.0495982509824494	-2.50515979168171	hsa_circRNA_402800		RAB5A
ASCRP3008165	1.28047805	13.1734826833333	5.44426117765052	0.000640498241890012	0.0135267128703915	-0.0869779908064441	hsa_circRNA_000481	hsa_circ_0001828	DENND3
ASCRP3008186	-0.682290628666665	7.36878251011111	-5.19227101230484	0.000864975985923968	0.0158934707801838	-0.400146886523454	hsa_circRNA_103209	hsa_circ_0009004	MYH9
ASCRP3008189	0.573575625666665	6.10637241255556	4.16730191991625	0.00322400113698921	0.0327672698891706	-1.77292557444517	hsa_circRNA_104514	hsa_circ_0007178	BRAF
ASCRP3008197	0.468781799000002	6.22897672433333	4.30384283359956	0.00268170758957421	0.0294655641345446	-1.58095266380387	hsa_circRNA_032379	hsa_circ_0032379	MAP3K9
ASCRP3008199	0.530718923000002	6.097094113	3.74615837998759	0.00578866461222773	0.0462644066016996	-2.38152213622277	hsa_circRNA_104534	hsa_circ_0002094	RBM33
ASCRP3008204	0.896025016	5.83929404177778	5.53973066716443	0.000572881112660105	0.012820185817029	0.0291977164054158	hsa_circRNA_400027	hsa_circ_0092367	SNURF-SNRPN
ASCRP3008205	-1.05304852233333	7.97562389566667	-6.22205553903143	0.000267156599271556	0.00880725811730771	0.821139334575217	hsa_circRNA_103747	hsa_circ_0001449	ARHGAP10
ASCRP3008206	-0.534527929666667	6.396394036	-4.47787662590558	0.00212913102396622	0.0260979037698975	-1.34024794971861	hsa_circRNA_104686	hsa_circ_0085540	PVT1
ASCRP3008211	1.15785858166667	7.079369973	7.52486681225683	7.2423193895523e-05	0.00471088735225745	2.16091246531679	hsa_circRNA_406281		GNL3
ASCRP3008218	-1.00549714566667	7.29158623544444	-4.7389477516789	0.00151885284371531	0.021539894180422	-0.987699731426273	hsa_circRNA_017469	hsa_circ_0017469	WDR37
ASCRP3008240	0.428083370999999	5.696720668	3.85665037959227	0.0049523318570307	0.042274629859185	-2.21954034499177	hsa_circRNA_051214	hsa_circ_0051214	TGFB1
ASCRP3008242	-0.571812224333335	8.265760089	-4.20723178893046	0.00305408343377105	0.0317683284256974	-1.71650482906466	hsa_circRNA_104970	hsa_circ_0002172	PPP2R3B
ASCRP3008256	-0.659448526333334	6.13857035433333	-4.26497633071613	0.0028252499555787	0.0303255927575153	-1.63532109224994	hsa_circRNA_102974	hsa_circ_0001122	FARP2
ASCRP3008271	-0.523960532666668	5.52853038677778	-4.40197352109936	0.0023532505773802	0.0274637764613286	-1.44467450038825	hsa_circRNA_001869	hsa_circ_0001869	ZCCHC6
ASCRP3008277	0.760355356666667	11.4928285933333	4.11001849672735	0.00348583937462635	0.034599526732685	-1.85426675603106	hsa_circRNA_001161	hsa_circ_0001161	MMP9
ASCRP3008285	0.709290562666665	7.00985030311111	3.79927862078412	0.00536912292339372	0.0440987267787343	-2.303451578078	hsa_circRNA_075379	hsa_circ_0075379	GNB2L1
ASCRP3008292	-0.631041871666664	6.48106334611111	-4.16129440657302	0.00325043738188071	0.0330015791207181	-1.781434054828	hsa_circRNA_001223	hsa_circ_0001223	RASD2
