Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
RBM24	-0.982891706039607	2.22904721824352	-3.8693817301986	0.00157362652445856	0.0147054502808076	-1.47160928667309
EHBP1	0.659131059006257	5.49628376479825	4.09626479656603	0.000997302301600277	0.0108586572903238	-1.47465034378613
PCDHGB6	-2.1316784860318	0.165458706922502	-3.60602045700231	0.00268114765762951	0.0209682579143761	-1.47560772209481
MYEOV	2.96207522733838	0.481308256002473	3.60486195667318	0.00268745460247624	0.0209705629830808	-1.47686187268663
FBXO7	-0.520423720695343	6.52852054767953	-4.1519999158903	0.000892091520311191	0.0100374684607917	-1.4815256282534
PPFIA2	-0.692499239886715	5.93363574451168	-4.15827496222875	0.000880977594551971	0.00996869375441127	-1.48329146781326
MX1	1.3405468155413	2.01746055984525	3.75870475515676	0.0019678898815496	0.0171113443176659	-1.48810318624268
NOXO1	2.28359948094786	-0.439313304118542	3.57454340354937	0.00285792484004777	0.0218008569537159	-1.49247411848351
SDC2	1.54736557852438	3.63030566223174	3.91249082627351	0.00144263729680587	0.0139003284288919	-1.49447488933586
TNFRSF10C	1.70654898375651	-0.710313541919742	3.64394064333393	0.00248273078692995	0.0199648760456753	-1.49677422127152
ZNF542P	-0.589743053784074	5.60977415693574	-4.10739444906812	0.000975326730136205	0.0107147705030396	-1.49792800291164
SNAI1	1.59550278054881	1.0103140587932	3.66133921625122	0.00239670923825193	0.0194881754674095	-1.50954994472866
F2R	0.785828966357559	3.77930284505036	3.99358240182334	0.00122543078388552	0.0124615235399204	-1.51004363818384
TRIP10	0.771598481424302	3.8778252655998	3.95636755470915	0.00132065568465487	0.0130679348314218	-1.51071403694624
IPO13	0.585067541375775	6.16041891854497	4.12919998696052	0.000933691025887289	0.0103634504321237	-1.51194508596497
ZNF629	0.688495453290619	5.28873027840977	4.08904908480956	0.0010118186958122	0.0109605578084312	-1.51300474112692
DCUN1D2	-0.811843869754816	4.03339283305395	-3.9057681073884	0.00146231261262859	0.0140128255636771	-1.51709635284069
KCNN2	-0.81258339122279	5.22173582711464	-4.09093809598312	0.00100799775577083	0.010935913443635	-1.51803546141874
TLR5	1.35484900524597	0.558781458440409	3.70253233394264	0.00220482788354495	0.0184423013376614	-1.51838712199769
SIAH1	-0.782250009317013	5.26621419761084	-4.06822190254245	0.00105493718989276	0.0112958431875547	-1.52274521567547
MEF2BNB	-0.950293749435929	3.40630608135956	-3.85157804379769	0.00163118410302682	0.0150688754987942	-1.52592584108941
RALGAPA2	-0.748356103434897	4.99700462500396	-4.03449342872312	0.00112877212688865	0.0117527079957839	-1.52779907260086
ABAT	-0.668932078243788	5.0626746595287	-4.06349464264784	0.00106498185962658	0.0113684980149273	-1.52916146787279
KCNC4	3.02622445714061	-0.329367935515048	3.55633915417826	0.00296546320632736	0.0224250095689319	-1.53212435078722
CYP4F30P	1.63044682394389	0.683753161407638	3.6325624668354	0.00254066227916587	0.020267373116504	-1.53612193714402
NEIL1	0.954795173456644	3.02878279710316	3.85582210144552	0.0016172726841211	0.0149828608823755	-1.53651091948969
FBXO42	-0.64100982225832	5.74163816153712	-4.07783552685855	0.00103480628615122	0.0111487392311829	-1.53679070232337
DHX35	-0.733185863695275	4.28145628418116	-3.94672005888196	0.001346546449031	0.0132460791822725	-1.53986343188091
MDH1	0.506547736900539	7.40112303477798	4.15226271085175	0.000891623219251334	0.0100374684607917	-1.54152278936974
LAGE3	0.797443057070724	5.47810960051227	4.06492939102136	0.00106192299959727	0.0113532181535487	-1.5417335593457
SEPN1	0.637665318640456	6.85656718571218	4.13252281539741	0.00092750736136915	0.010319443944037	-1.54315692676312
CMTM6	-0.711065803768752	7.09935622677568	-4.13820285201018	0.000917033537874047	0.010235561536335	-1.54466115509084
CENPF	0.929343352469785	6.63892327633792	4.09280665711173	0.00100423264000354	0.0109120356645867	-1.54536887781189
HOXB5	1.83811064719047	1.08354094058546	3.59323084008002	0.00275160839151168	0.0212728207864853	-1.54947215749801
RAPH1	-0.662817113950403	5.78453884714421	-4.07094274505856	0.00104919962474474	0.0112603332034143	-1.54953239838665
CSPG5	0.858985999347754	4.32353401189415	3.95665434889218	0.00131989380722927	0.0130679348314218	-1.55343899990962
WASF3	-0.570022750407409	5.80898687268538	-4.08903833306277	0.00101184048575541	0.0109605578084312	-1.55539990093885
CIRBP	-0.579617626991865	8.09146822493427	-4.15399701009396	0.000888538976203293	0.0100374684607917	-1.57163823272036
GDNF-AS1	-2.03828145991489	-0.0495702552543256	-3.55538926130425	0.00297118487505349	0.0224561058378908	-1.57719477868866
MEX3A	0.708013715526542	5.24499715241171	4.00451686714567	0.0011988005160023	0.0122532342851751	-1.57889589695892
TMEM57	-0.659623716319419	5.1650605764863	-4.00638913930825	0.00119430004809609	0.0122431111469777	-1.58028462913323
PDK3	-0.837881760348685	5.37522264224575	-4.02526080961965	0.00114988546275904	0.011910320695185	-1.58211458820333
MAL2	-0.564257728272572	7.78735961296189	-4.14089499256941	0.000912111511315463	0.0101981373355318	-1.58264723817833
HTRA1	1.71192412950031	1.66443964979631	3.67589245501168	0.00232706674982286	0.0191208688418896	-1.58424564588982
PPP1R14B	0.517440340016363	7.11198161353169	4.12560787117627	0.00094042311543102	0.0104215911886367	-1.58599721602554
KLHL35	0.765346840298131	3.88713271260081	3.99287359469261	0.00122717765874008	0.0124701986123391	-1.58652154623892
NCKIPSD	0.612977494772839	5.64915118280056	4.05349121049423	0.00108655979770611	0.0114933148579194	-1.58827633586264
KIF23	0.853885791383814	4.88911824046659	3.92265932144579	0.00141338633885502	0.0137131892904765	-1.58926899132469
LTBP2	1.79625194086988	2.63002109028679	3.74891869026232	0.00200723576300766	0.0173512722214888	-1.58967794244497
ITGB7	1.57705298731481	1.39472816613168	3.61474409192323	0.00263413161943179	0.0207283724502607	-1.59089636278817
IL1RAP	-0.942343808773468	3.19448522173376	-3.83810678899657	0.00167614924182408	0.0153449043450981	-1.59296596462193
RAG1	-1.72927368655162	0.901209705544457	-3.56954380490334	0.00288706249424874	0.0219870610915712	-1.59761501330407
RECQL4	0.759509652809366	6.19784635573744	4.04867033791822	0.00109711707059954	0.0115524357501923	-1.60039960098572
ADM2	-0.869337590397217	7.33115159433718	-4.11954542331177	0.0009518973577395	0.0105236703131391	-1.60182077690847
ZCWPW1	1.19117710402534	1.75075313768075	3.73869818633658	0.00204917736225134	0.0175763447510922	-1.60238705366955
KSR2	0.948539183822548	3.12782073943681	3.86193653022162	0.00159744150506091	0.0148682480844628	-1.6029508955931
TRAPPC2	-0.899193632350538	3.82846754385294	-3.83077005681473	0.00170116418125462	0.0154824805328535	-1.60473079566964
KMT2A	-0.539200595560699	7.13587022055786	-4.10648891620625	0.000977096125991099	0.0107177861154787	-1.6057839994202
MYO15B	0.979753315051742	3.91747422746616	3.93666797909217	0.00137407156897303	0.0133991081939366	-1.60708186693549
UPP1	1.38351701102254	2.33465495417086	3.72643192802148	0.00210068473479736	0.0178555839722115	-1.60757058590756
C1QL1	2.15092689626235	-0.204923648125624	3.51466145629231	0.00322722770461225	0.0237856740278659	-1.60816530363871
CAMKMT	1.31798906365774	1.99512791893947	3.66676490308078	0.00237050301393731	0.0193750779440265	-1.60912617428751
ZNF417	-0.756593120582635	4.3023358904708	-3.90863459673517	0.00145389020874831	0.0139797906219548	-1.61022310349276
RNH1	0.575029909728145	7.05247960086349	4.11424337079028	0.000962049356692412	0.0106156172363263	-1.61399898454467
REXO2	-0.544526510771872	5.80583573961524	-4.06049585881465	0.00107140421778845	0.0113847918100415	-1.61518408602554
MAFB	0.526909094600199	5.82539046183233	4.08371766503239	0.00102268243603998	0.0110437038294349	-1.61682406336912
ATG2B	-0.543875556336895	6.07050684418993	-4.06883949235401	0.00105363205347669	0.0112909221270657	-1.62052238583729
BAG1	-0.587703760444804	6.3405904908712	-4.05191709722723	0.00108999554554234	0.0115060242412198	-1.62423781172832
ORAI1	0.768755414536808	4.69255156099677	3.96316716648866	0.00130271197013009	0.0130010281883083	-1.6261586081776
ACKR3	0.56257234725607	5.31860061393208	4.08649286229204	0.00101701271983315	0.0110080383763477	-1.6273422955646
AKR1B10	2.98275023376003	-0.249394339347244	3.52644108986128	0.00315097585200823	0.0234216382989978	-1.62742831632323
THNSL2	0.609094851688474	5.19580210165206	4.04248493726854	0.00111081560641097	0.0116264811257658	-1.64114356393842
PTPN12	-0.86971454719329	5.28769380086009	-3.98282361784494	0.00125222024120143	0.0126601281197408	-1.64135510850371
KLF12	2.57707436313693	-0.0559057221080276	3.49845771312705	0.00333515269858069	0.0243495816068016	-1.64283035984979
KCNMB4	1.9765688583804	1.30460017089422	3.5396266223817	0.00306776658546607	0.0229486739649687	-1.64315481108593
AMPH	2.73887621558595	-1.25399756174557	3.48268990103148	0.00344364898813923	0.0248343191247015	-1.64397443441689
RBM43	1.61487266261308	0.463032961139531	3.60066554574231	0.00271042536051382	0.0210790717000495	-1.64406789914705
REG4	2.05093544785862	0.364116485424994	3.52328610424844	0.00317121957324261	0.0235470226108999	-1.64476214367569
MAP1A	1.33066182358683	2.20293674095519	3.6317523841712	0.00254483833230108	0.0202773183393859	-1.64679922907032
TCEAL3	0.925351991978336	3.22704420988996	3.79661430567207	0.0018226895991407	0.0162110973260827	-1.64719057239612
OCEL1	0.848163515969365	3.98903769625666	3.91402660195153	0.00143818037077308	0.0138861540020941	-1.64755245568511
ARNT2	0.916118410924161	4.16857674610186	3.87013178076139	0.00157124737455908	0.0146930585588795	-1.65162746100663
RASSF3	-0.573955968582613	7.8563083343906	-4.11006157752324	0.00097013415368835	0.0106829610988633	-1.65340485280255
CDH24	0.863670812624642	4.11459671271542	3.81872079105409	0.00174306973030198	0.0157610556559775	-1.66161937403329
TCF20	-0.561428538497103	6.46567986162492	-4.05272990715095	0.00108822008253613	0.0115021565087455	-1.66779584538692
FGF2	1.99889432945338	0.0865606735874735	3.50429347970556	0.00329587256060281	0.0241259254803412	-1.66941876981087
CACNB4	2.21766374985408	-1.20238624221369	3.47130369540626	0.00352418989171741	0.0252151268560212	-1.67055168480965
LOC729603	-1.48611934773445	0.986280194678849	-3.57977363494626	0.0028277594332365	0.0216893345863198	-1.67201447475876
CHST14	0.685750165051173	4.87788089318431	3.94576162892572	0.00134914655082028	0.0132558399134116	-1.67203913135386
GARS	-0.586676356958069	8.85025961730563	-4.11195158901863	0.000966471592448434	0.010651036064645	-1.67556830247108
MROH6	0.983212842598637	3.27523842157917	3.73078411329133	0.00208226143661414	0.0177507167139408	-1.67722694493375
PGAP1	0.884790336222967	3.91828162182487	3.8529658346989	0.00162662183171031	0.0150494879283967	-1.67805071666134
TNS2	0.926530122044232	4.27170137728194	3.87644209213667	0.00155137496756657	0.0145579351977936	-1.67830931146812
IL1RN	-1.39068243802954	1.10470754517572	-3.60607539508568	0.00268084894163297	0.0209682579143761	-1.67922059237692
ALKBH2	0.595709604510122	5.37034282078811	3.99878242151795	0.00121269224501082	0.0123528606794738	-1.68013858110847
DCXR	0.62787927574639	7.32318178952959	4.08604022428741	0.00101793526766208	0.0110094828328848	-1.68026422944357
RNF24	-0.754923470347884	4.2579722995108	-3.86261314075381	0.00159526222254995	0.0148602362851207	-1.68099217647754
CYP27B1	1.93055495986863	0.258670989522916	3.49006936348412	0.00339243811781477	0.0246211323471875	-1.68176233179566
PLCH1	1.09377505696001	3.15070617023283	3.70866393003528	0.00217762226837192	0.0183356583514334	-1.68228245125359
ISX	-1.4082592361704	0.923274603061526	-3.62112745942831	0.00260025505015017	0.0205772165091675	-1.68396161450574
C14orf80	0.954512628869695	5.13527450205294	3.95486086252021	0.00132466560121715	0.0130797837708292	-1.68543322667523
RETSAT	0.513669825328607	6.22335773922639	4.06410711526474	0.00106367498223349	0.0113632414641054	-1.68595904460112
HSD17B14	1.40365934407151	1.32666519655793	3.61692366418787	0.00262251495061392	0.0206719370570426	-1.68605408966993
C21orf33	0.561210321017744	7.52738985360255	4.08452105687008	0.00102103780692955	0.0110344844944083	-1.69173587206537
BCL2L13	-0.521726529957617	6.94536190629427	-4.06882231345095	0.00105366833496557	0.0112909221270657	-1.69292390130114
COL27A1	1.81046334751104	2.80278077879917	3.68019782472669	0.00230685776036223	0.0190445440666117	-1.70098334647536
C9orf172	1.10761554341417	2.66968024782009	3.74057130065425	0.00204142499086017	0.0175381536160598	-1.70454502247297
SHTN1	-0.664305041670991	6.98299003238856	-4.06267184824272	0.0010667400894339	0.0113745264821648	-1.7083914601675
SCOC	-0.70237341819424	6.79904282972008	-4.05068017590789	0.0010927030761373	0.0115146475213501	-1.71084263505646
FAM13A-AS1	-1.31627470964414	1.94673558542735	-3.59227398402816	0.00275695422615232	0.0212856494528917	-1.71307933653859
LOC100335030	-1.82424047880218	-0.0775599356571011	-3.49296975222201	0.00337252012296168	0.024545331640877	-1.71860648271519
DZIP1	-2.17230047336572	0.399828100283036	-3.46803680537537	0.00354764505297224	0.0253180275084751	-1.72247666937716
CCDC59	0.674397912213687	5.24631191032084	3.96021179271655	0.00131048037721899	0.013050551194118	-1.72518521861023
MPP5	-0.58402360977747	6.1876887386342	-4.02318997656626	0.0011546759876792	0.0119510677893919	-1.72592221473827
PRKXP1	-1.12171541347369	2.30881376966298	-3.68136203030365	0.00230142355584128	0.0190247820205212	-1.72716982717982
SLITRK6	-1.38981042111618	3.57956594084636	-3.68134673051102	0.00230149488745207	0.0190247820205212	-1.72850029344787
FAM114A2	-0.677276604543008	4.9495795920225	-3.92398133667965	0.0014096278618588	0.0136862407297522	-1.72961706224162
SUSD2	1.35493495937493	1.55619855155653	3.60781104858828	0.00267142886077237	0.0209274427094307	-1.73067476439004
TTC14	-0.704660786457707	5.48662518682847	-3.97850366804234	0.00126314373479109	0.0127244630958883	-1.73153041156551
ISOC1	-0.709629532033053	5.62111191377902	-3.95852877701231	0.00131492531315349	0.0130648420264953	-1.7337171510867
C21orf58	0.873150757479153	4.65151410401844	3.86689193416195	0.00158155033079283	0.014769605231072	-1.73582314387339
TJP3	0.81107262081237	4.64305962882256	3.87778977699483	0.00154716396692351	0.0145502661586128	-1.73684679133434
GCAT	-0.744207376381253	5.02781765715834	-3.90644762542223	0.00146031156727958	0.0140128255636771	-1.73686462952836
PIK3C3	-0.629275401031927	4.9660591410192	-3.92825864353713	0.00139753687331484	0.0136067232773821	-1.74428509437944
MYBL2	0.682266712424507	6.67616659885796	4.01025828189528	0.00118505396490165	0.0121939666159657	-1.74440528422844
TWISTNB	-0.643784070173226	5.49472619708753	-3.94123957155692	0.00136148327123607	0.0133358406917209	-1.746612000739
MYT1	-1.17659421297991	3.65512384317102	-3.74673311931036	0.00201613112151736	0.0173898701396335	-1.75200000367161
GUK1	0.598230742296518	7.39821341638398	4.05475499522723	0.00108380936901468	0.0114816312198123	-1.75339329875215
AGRN	0.565269194771442	7.03521081877453	4.0418308900519	0.00111227423477337	0.0116330210821275	-1.75732881685989
PAOX	1.24371205742487	2.86900327497386	3.67683735008544	0.00232261626598732	0.0190955463424013	-1.76243363374677
EIF3D	-0.494241907829622	8.22529737124243	-4.06132576810519	0.00106962290313935	0.0113745264821648	-1.76302214485875
IGSF5	1.52252017505095	0.188444642659582	3.52149570583587	0.00318276554115882	0.0235950822689946	-1.76504088642425
LLGL1	0.878595606853588	5.87939006228674	3.9792162956659	0.00126133512635562	0.0127154246263827	-1.76538072783828
TNFRSF25	1.57741011150405	1.77451169868991	3.54171856583169	0.00305476939607921	0.0229120385683222	-1.76882383909483
ANKRD28	-0.560036421830495	5.97013947306791	-3.96960192166205	0.00128595916836544	0.0128799011608289	-1.77034912917563
IGFBP4	2.27425390267836	3.48270229023321	3.72626144412178	0.00210140975361032	0.0178555839722115	-1.77067041578286
ZBED4	-0.549523851539741	6.07768301710299	-3.98591305705073	0.00124446715397972	0.012609154489706	-1.77166715593714
HDAC1	-0.491208147543333	8.12871443778757	-4.04749465883593	0.00109970749815312	0.0115602628468265	-1.77233719245818
NR2F6	0.631146123261631	6.47253603124906	4.015054934587	0.00117369238953218	0.0121029979443851	-1.77323260316122
OPRL1	1.7685468790407	0.579136038107418	3.48150453271906	0.00345194697539095	0.0248511683181912	-1.77330752032779
FNDC4	-1.90591526916777	-0.0158602258856523	-3.43362304765907	0.00380442875885203	0.0267402468733015	-1.77705698815784
RELN	-0.73421988732786	4.144897927676	-3.84777005817561	0.00164376930456967	0.0151569520154848	-1.77756112416203
BMX	-2.31891171759985	1.42807174315905	-3.50883886219578	0.00326559970750302	0.0239924418741876	-1.7783836538994
SLC35F2	-0.65599200109189	5.57393377048841	-3.95814609958191	0.00131593811997995	0.0130648420264953	-1.78361092374302
ZNF441	-0.851144845320531	3.68948704877858	-3.77180368166586	0.00191644128928378	0.0167523809455639	-1.78412265518912
ZNF467	0.672375235862625	4.97307116060528	3.9168085381016	0.00143014254391207	0.0138181085683249	-1.78455322102723
COG2	0.569907577298132	5.71469157991274	3.96689931303048	0.00129296855476275	0.0129301300214828	-1.78495981992838
BMPR2	-0.525737562289544	6.78880185120103	-4.01851548975499	0.00116556439837313	0.0120280728447499	-1.78687652794196
LGALS1	2.08626776453305	3.96729597736863	3.69863796358856	0.00222228488245286	0.0185660590898098	-1.78700307843643
SLC12A2	-0.551208800567097	5.48612124254127	-3.95910271643851	0.00131340778991382	0.0130648420264953	-1.78712292042883
PMEPA1	-0.560813220590545	7.2449175825897	-3.99996291350054	0.00120981917982173	0.0123387406409889	-1.78884321608581
C5orf22	-0.61401323221987	5.75239574625056	-3.94647760170659	0.00134720372417178	0.0132460791822725	-1.79441873238662
PARP3	0.61262001623022	4.3748739552057	3.90063833224609	0.00147750881312962	0.0140995465079285	-1.80487943507699
PRMT9	-0.661914160298216	4.38518371799238	-3.85751958877956	0.00161174227055028	0.014951481488509	-1.80593451710137
MUC1	2.29255461296365	0.808947004656019	3.47801697257465	0.00347647752958854	0.024988970956451	-1.80638930248108
C11orf54	-0.593364795495862	5.59811159761333	-3.95511038145609	0.00132400067720016	0.0130797837708292	-1.80829693613924
NELL2	1.60349677573361	2.869560832654	3.54476976287932	0.00303591148936911	0.0227971136166189	-1.81144196089501
LASP1	0.495949610041944	8.30678128484736	4.03503396547156	0.00112754830744229	0.0117487333722441	-1.81152000155601
CCSER1	2.10824875587435	-0.168503039883261	3.40498336723635	0.00403225734082761	0.0278707023532942	-1.81372818800253
INTS3	-0.592599684271224	7.11118415529133	-4.00556336204037	0.00119628288611949	0.0122509348999907	-1.81467432410569
SLC34A2	2.67267919224859	-0.893995347099585	3.39194300703989	0.00414046641297768	0.0283871191124642	-1.81539436577354
YWHAB	-0.51878688506128	8.6030889761957	-4.0378363525099	0.00112122508232401	0.0116915787358629	-1.81867987293781
DKFZP434I0714	-0.669939541904641	4.67438531332061	-3.88748018115129	0.00151722440576526	0.0143904248193317	-1.82148322674559
CKAP2	-0.614830467639274	6.5269873775998	-3.94999195546217	0.00133770847082182	0.0131899000600042	-1.82510414201427
MFSD3	0.84871485322881	5.91601483131827	3.95754376551072	0.00131753388268914	0.0130648420264953	-1.82824578857436
CLGN	-0.661171695423764	6.58978398521361	-3.99001791967998	0.00123424122932163	0.0125328483489777	-1.82848754691441
LYRM4	-0.62245540252509	4.91981580167718	-3.88608800609357	0.0015214892822488	0.0144199911837546	-1.83163189790342
PLEC	0.57276808978194	8.03401977412105	4.02634620090416	0.00114738267208939	0.011910320695185	-1.83199505894414
NCOA7	-0.670515583044174	5.39260482508278	-3.9220511116047	0.00141511888785648	0.0137204577646794	-1.83405159525468
SDC1	0.732078402258006	6.54634288564834	3.97662024453225	0.00126793645299632	0.0127635277000033	-1.83683948217438
RAD50	0.593569059500393	6.08280372172877	3.9578897397813	0.00131661705351371	0.0130648420264953	-1.83808111557836
SHOC2	-0.760350983614442	5.51194501590859	-3.9246461533088	0.00140774162885115	0.0136774451293393	-1.8410414659768
THRSP	2.06808531217942	-0.617201960614626	3.40798753749668	0.00400773215209397	0.0277773864808818	-1.84284006304629
SOX13	0.629237794700825	5.17615950706629	3.88808445195513	0.00151537701913295	0.0143848520546061	-1.84400991693027
HLCS	0.525841610320476	6.18027520274781	3.96666128836188	0.00129358774350007	0.0129301300214828	-1.84531932926686
CUEDC1	0.731190465409312	4.0612824812162	3.83555007746822	0.00168482390553055	0.0153893093719166	-1.84599600822312
ARHGAP18	-0.900294934039223	4.42752063193808	-3.81575814336143	0.00175353247966293	0.015831272922803	-1.84686282515771
ARL10	2.22420248350166	-1.28111675887186	3.37088367859124	0.00432137843605494	0.029225337828327	-1.84883049311968
HADHB	0.549537279654883	7.46578473087382	4.0083267652057	0.00118966057329943	0.0122134983949033	-1.84935138483939
ZNF841	-0.664200659161407	4.60376480977594	-3.85195488835503	0.00162994397069492	0.0150688754987942	-1.85467397937084
SCN8A	1.34557513135246	2.38935625780389	3.51233084591425	0.00324253226345739	0.0238732507333813	-1.85496735360486
CAPG	2.24551147725492	1.32842069022896	3.47698421409328	0.00348377515275926	0.025015764761347	-1.85504509381562
LARP4	-0.558253246470899	7.04127978154092	-3.97356099202012	0.00127576070098819	0.0128145524119419	-1.86280505377611
WDPCP	1.31266438486917	1.59170899854173	3.51871412729485	0.00320078721760861	0.0236532750318195	-1.86330365818013
PEAK1	2.10991890711379	0.227913100034818	3.40649516411659	0.00401989676008521	0.0278064450157208	-1.86707161157675
FAM155B	0.542022120069086	5.94240357823853	3.94740078259182	0.00134470282067752	0.0132401508497479	-1.86924858235291
LSR	0.566522930415583	7.06265489053775	3.98537661096558	0.00124580988120732	0.0126135990294663	-1.86990426856418
TAF1	-0.542009589064196	6.01537653556457	-3.9250219469642	0.00140667655185179	0.0136774451293393	-1.87156728775206
ITGA6	-0.664170379126541	5.03775889814574	-3.92034943057271	0.00141997776267085	0.0137484592260816	-1.8723630831794
TSHZ3	1.56769814343871	0.341869992807693	3.51333451113078	0.00323593252576304	0.0238372389648606	-1.87268022268509
COMMD4	0.687182838590331	5.64189112933656	3.88474971355364	0.00152560055062693	0.0144306297507437	-1.87280900010739
ARL4C	1.72802536868727	2.29803847487155	3.60797206472301	0.00267055665260563	0.0209274427094307	-1.8729235138749
LINC01314	2.19977094243487	-0.605015900023452	3.36566765122182	0.00436739417146076	0.0294651274082304	-1.87546295984043
POLR2L	0.685729603858023	6.76040513668136	3.96659723974098	0.00129375440868621	0.0129301300214828	-1.87727602883941
NDUFV1	0.506645619412818	8.03738638760185	4.00178095562864	0.00120540798253591	0.012302744822488	-1.8777864351865
PRCP	-0.573746490123326	5.77367206914804	-3.93297122944327	0.0013843372706246	0.0134876212288788	-1.87860614027004
SV2C	-1.53557929049933	0.0225223776289348	-3.50585746072522	0.0032854245966287	0.0240761482652632	-1.88807746003232
S100A13	0.778583456560378	4.15240136700763	3.72977651838131	0.00208651213363705	0.0177722938269256	-1.88924087355092
CD163L1	1.17652848203517	1.50164298600116	3.59992691430157	0.00271448895990506	0.0210871659067903	-1.89179810810108
ARMCX3	-0.535895712200482	6.54834576966114	-3.96253732323571	0.00130436362575934	0.0130082067952783	-1.89199150450633
PLK2	-0.713965661369337	3.91084839770897	-3.78886571932665	0.00185146006664372	0.0163905906407444	-1.89725575406222
FAM91A1	-0.663517818161698	6.44513046897716	-3.94007117721813	0.00136468937140759	0.0133427793341827	-1.8980377217259
CYP2S1	2.78283100299126	-1.05994189993302	3.35596694188604	0.00445427881379893	0.0299504450521428	-1.90056727543481
TMEM126A	-0.727802730985432	4.49750242658772	-3.81480480467117	0.00175691274739416	0.0158333061230094	-1.90081833498884
POLR1D	-0.500090179705379	7.03063226396494	-3.97019946536758	0.00128441461932386	0.0128755864951665	-1.90118522889534
ADAM15	0.533300276165189	8.63406106382833	3.99866663346953	0.00121297442165131	0.0123528606794738	-1.90405364875367
DPF1	1.21566185487936	2.15731258806071	3.52770473610097	0.00314290419643304	0.0233835727134469	-1.90540158078151
HCST	2.63357584426317	-1.04586005050754	3.35093166917862	0.00450005548435133	0.0300797351764043	-1.9062165855993
RHBDF2	0.86219384741581	3.87106639789238	3.75292297807589	0.00199104090974006	0.0172326319929859	-1.90801453136853
SC5D	-0.767620235518161	6.63893011076776	-3.94879254833407	0.00134094142502852	0.0132124398036708	-1.91010238441499
CDNF	1.50621524364719	0.991918213143329	3.43405451605655	0.00380109679544475	0.0267302935937728	-1.91295979142925
EXTL2	0.675557031625981	4.1867138473931	3.78344611156626	0.00187185565651432	0.0165378504984264	-1.91609232475867
WDR54	0.822031584291649	4.54086832181498	3.79820911020888	0.00181682444659432	0.0162105972714204	-1.91633177235249
MCOLN2	0.858953310369876	2.43620514898542	3.67122967816562	0.00234915480793619	0.0192343942959658	-1.92024978141977
PACSIN1	0.907357959468724	5.08956177078423	3.80689336847596	0.00178522013198618	0.016011853835537	-1.92434612305851
KIAA0368	-0.519866884192382	7.93679846393066	-3.97425491747071	0.00127398164803628	0.0128059019837191	-1.92971408461537
PTS	-0.658591099884189	4.95872594768297	-3.83640988769767	0.00168190159409213	0.0153874695349334	-1.93027770892773
SPIC	2.71714915691068	-0.902351607565049	3.32366942573144	0.00475617672458772	0.0311144936077406	-1.93220328277984
ABHD8	0.738535838657589	4.58308074045234	3.84250119308587	0.00166134501820702	0.0152896343628129	-1.93493060408018
UBA7	1.10552468888834	1.40662076980757	3.5798380178526	0.00282739010596257	0.0216893345863198	-1.94096176834236
DLEU1	-0.70345896146637	4.43999006409188	-3.75563673652474	0.001980140568594	0.0171702431404746	-1.94415266521583
BHLHE40	-0.880108283338504	3.59709040654302	-3.79274888663131	0.0018369849094076	0.0162934605569325	-1.94756079417284
RBKS	1.22900317282486	2.19204201440275	3.55021863948343	0.00300252514854918	0.0226311475713044	-1.95009251513236
FAM71E1	1.10637345879703	2.58487811684914	3.5638485451385	0.00292061850903893	0.0221459073033213	-1.95127227653594
MOB1B	-0.620150256176317	5.82593774507319	-3.88578838147413	0.00152240875958074	0.0144199911837546	-1.95128933219622
FLT4	1.62774148800393	1.60735911386352	3.45241177768631	0.00366200878694483	0.0259352013174895	-1.95258714471551
WWOX	0.759989683096381	3.5076785453601	3.71774436240585	0.00213795391003652	0.0180452104977795	-1.95332226439444
RNPEPL1	0.573703188477308	6.10423809207775	3.90902229701409	0.0014527548406097	0.0139785072663355	-1.95332555434399
FASTKD5	-0.677039750778629	5.44702262860278	-3.85434965746698	0.00162208547714853	0.0150174761626917	-1.95528227722457
ADAM12	2.29015423451349	-0.439357007055634	3.34957036180299	0.00451251183563703	0.030109309005647	-1.95629005502949
PRICKLE4	0.962972656026164	2.6489718871119	3.59432216345757	0.00274552403248543	0.0212492242501421	-1.95771489287198
SLC2A4RG	0.513313176448549	6.91821310296332	3.94164360923682	0.00136037636313409	0.0133358406917209	-1.95788099172156
MORN4	-0.593540137233758	4.97876877851843	-3.82463304324198	0.00172237878390531	0.0156347617391326	-1.95858043656891
ZNF430	-0.883689392317914	3.78425472830045	-3.65890161170046	0.00240857782587678	0.0195488527205543	-1.95862123251093
HBQ1	1.40502939433397	1.45833749883615	3.42316723455521	0.00388607235488171	0.0271635678834216	-1.95869900328466
ERBB4	2.41602665835863	-0.155057666043202	3.32322498675801	0.0047604703612753	0.0311237499908683	-1.95905324706981
TTC7B	-0.656618471454976	5.24639432310148	-3.87279538524654	0.00156282788139113	0.0146437707193883	-1.96054736363526
ARL17A	-1.11442811497766	2.72650645135066	-3.55031235411839	0.003001954178634	0.0226311475713044	-1.96095418087173
UBASH3B	2.55970585280672	0.903952263513229	3.38697371683283	0.00418246129542005	0.0286103261930347	-1.96241652712777
FAM136A	0.506697125125346	6.49466389653008	3.91038084194758	0.00144878347771252	0.0139499151698033	-1.96492314599694
SYNGAP1	0.664884548803186	4.39067684808074	3.77554212191224	0.00190200878975139	0.0167003314251802	-1.96714966639564
