Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
BRI3BP	-0.702761153383288	7.03321876308828	-5.18808812114502	0.000834908114000648	0.024924242434315	-0.337872876910203
DPP3	0.532392004099855	6.78969197167643	5.18374049195118	0.000839358276119146	0.024924242434315	-0.343380250626957
LOC644889	-0.728879308935709	5.65041605030017	-5.16434270404225	0.000859532110942254	0.0252535713825593	-0.367987521165063
GPR137	0.834378025101877	10.36414401016	5.16544979971821	0.000858366565000089	0.0252535713825593	-0.366581561377508
CSRNP2	0.504943401852206	6.04227931078899	5.16666894881861	0.000857085048967777	0.0252535713825593	-0.365033514961654
DTX2	-0.757414176194193	7.40573746189969	-5.16314824934735	0.000860791569422402	0.0252535713825593	-0.369504632200703
APP	1.26195172117955	8.46086585834892	5.16767509584533	0.000856029007238465	0.0252535713825593	-0.363756103999425
SNORD57	-1.00079312565309	4.75276208275076	-5.16161192972105	0.000862414465643599	0.0252548441230321	-0.371456275194257
PIK3R1	-1.27981142691194	4.23573603581755	-5.1506480752549	0.000874093770107873	0.0255500645160051	-0.385394500928628
RHBDF1	0.555368983223246	9.11317638434875	5.14735582778301	0.000877634534557308	0.0255601066904131	-0.389583474661542
SERINC3	0.603190949075554	9.25149840108785	5.14881099624197	0.000876067591777834	0.0255601066904131	-0.387731750804986
ITGB3BP	-0.508512069928741	7.71004313180468	-5.12658635477602	0.000900336539481628	0.0260316110845782	-0.416048132841142
SESTD1	-0.740584952961527	6.82977674452504	-5.12737436982743	0.000899463580559007	0.0260316110845782	-0.415042835916624
CNIH2	1.30348614397081	4.4877401754584	5.1231454582361	0.000904159212664585	0.0260479309032325	-0.420438908611159
SPTAN1	0.785533877029727	6.49730146202687	5.1242790306423	0.000902897911319851	0.0260479309032325	-0.418992207516461
SDC4	0.700522601028332	6.51087715166462	5.11655908230986	0.000911525941053158	0.0262129285458614	-0.428848529947143
CENPQ	-1.59727431466793	4.4621839138777	-5.11393765577311	0.000914476184064164	0.0262300617835361	-0.432197463481169
WDR34	-0.418827032448685	6.79878004220523	-5.10889911332072	0.000920176083194607	0.0262300617835361	-0.438637264422185
SEMA6A	1.77527430794257	7.05349558698482	5.1100440229177	0.00091887749244384	0.0262300617835361	-0.437173606178433
LOC389901	-0.625475829169247	4.8870947329739	-5.11122769327192	0.000917537043577563	0.0262300617835361	-0.435660606359278
LOC100133055	-0.599738663522125	6.5742528647561	-5.10712080405679	0.000922197073729118	0.0262366708395994	-0.440911060805723
USP15	0.538987434194944	5.50827320295776	5.09803348430825	0.000932600534176317	0.0263917698069825	-0.452537901922865
EME1	-0.575705408760145	5.65470534737101	-5.09947738339163	0.000930938975842434	0.0263917698069825	-0.450689651533116
LYAR	-0.528026231231956	9.21143781002099	-5.09810471697278	0.000932518487655941	0.0263917698069825	-0.452446713707777
CHST12	0.64232044621527	5.55320742680158	5.09179728159889	0.000939814125318133	0.0264383507049117	-0.460524155973642
HNRNPA1L2	0.962536610246871	5.17079473528892	5.09277107254917	0.000938683708121406	0.0264383507049117	-0.459276700944478
MCAT	-0.511235420874542	7.37705144073989	-5.08933487307611	0.000942679234096588	0.0264383507049117	-0.463679220408492
PIGP	0.39075163534647	10.8174626524691	5.08805879354649	0.000944167756113866	0.0264383507049117	-0.465314615325229
TRERF1	-0.643426830237122	4.7227568505105	-5.09432920848831	0.000936878048266037	0.0264383507049117	-0.457280983979407
POU2F1	0.662552556032526	4.81526902746449	5.08986736998679	0.000942058845221819	0.0264383507049117	-0.462996857865277
CALM1	0.409154028950374	10.6107689935194	5.08466739212898	0.00094813625765278	0.0265030605307872	-0.469662168475347
SPATA5L1	-0.608796296726744	7.97484164366666	-5.07190140349741	0.000963238815271511	0.0265109118258011	-0.486043083300718
LOC400713	0.656027325063642	5.1221824911194	5.07936136254991	0.000954381803628769	0.0265109118258011	-0.476467674242501
SLC23A1	-0.948802349476862	4.15769124571454	-5.07622211428122	0.0009580980597814	0.0265109118258011	-0.480496095064597
DTL	-1.08096993452886	6.38531686515622	-5.06628017931111	0.000969972069428585	0.0265109118258011	-0.493263959637478
FASN	-0.465469136455834	12.5487507767481	-5.0710378832943	0.000964269835172529	0.0265109118258011	-0.487152024584629
JARID1A	0.758289653009638	7.54723463340653	5.07756983895125	0.000956500684074867	0.0265109118258011	-0.478766451273289
SERAC1	1.49598943583571	3.72376991501834	5.07576432903916	0.000958641307599797	0.0265109118258011	-0.481083670952917
C18orf10	0.642521776130883	7.41854594288118	5.07535817616256	0.000959123565700884	0.0265109118258011	-0.481605002550941
TMEM231	-0.843810451756954	5.18828118492464	-5.07013294801477	0.000965351597463022	0.0265109118258011	-0.488314273829818
PLCB4	2.26936213908446	5.20656309386164	5.08039487527839	0.000953161774887829	0.0265109118258011	-0.475141754971583
ZNF783	0.699717207774825	5.70704141999672	5.06767178096216	0.000968300395763643	0.0265109118258011	-0.491475894991705
PANX2	0.485313677446359	6.61023849516331	5.06149557253294	0.000975743718009774	0.0265804426643191	-0.499413944864274
GLS2	0.81179325382882	3.99569025169091	5.05682251287989	0.000981417039275253	0.026672245902309	-0.505423929533468
SNORD99	-0.849133271146886	4.16514303840855	-5.04999822585784	0.000989766887776258	0.0268226826587366	-0.514206589573571
RCOR2	1.19339684546492	4.22572086143285	5.04510944627714	0.000995796243399389	0.0269404164732874	-0.520502686413022
LIN7B	0.863644393302542	4.88800237091613	5.04172285467319	0.000999996458159988	0.0270083502863514	-0.524866308659231
ZSWIM6	0.742986605078084	6.12765026875883	5.03342062606867	0.0010103753690085	0.0271967875001296	-0.535571150746182
LOC646463	0.47156605633069	6.65650530659522	5.02446673102654	0.0010217009670948	0.0274095241596905	-0.547128068386226
PTP4A1	-0.498607004048902	6.92003542425768	-5.02446183431169	0.00102170719864754	0.0274095241596905	-0.547134392001312
MRPS18B	-0.411284104734671	9.68549794117465	-5.02109604559724	0.00102600033095363	0.027478591778254	-0.551481838014182
STK17B	-0.740215455023171	4.93167464774683	-5.01322282638226	0.00103611990805272	0.02770321272551	-0.561658112168147
RHBDF2	-0.547103289473132	6.80076299029944	-5.01180447794433	0.0010379544920838	0.0277059338462902	-0.563492361119836
FAM54A	-0.624386291547581	5.88388313683763	-5.00404390117495	0.00104805552036576	0.027928932858547	-0.573534014793184
KCNMA1	-1.29042834972897	7.2240789711579	-4.9998707895927	0.00105353149634779	0.0280281449169798	-0.578937547261714
ZNF207	0.415747999139343	9.59061202104279	4.99805165667789	0.00105592833910218	0.0280452462024997	-0.581293876922144
RAB3IL1	-0.757851893257695	6.8356352263657	-4.9949573041204	0.00106001906371013	0.0280839886317977	-0.585303167486559
KIF14	-0.505450676157388	6.97397831358156	-4.99429268760356	0.00106089993955881	0.0280839886317977	-0.586164489074923
LOC81691	-0.94533841480586	7.50195162751705	-4.98857749168695	0.00106850786307321	0.0281920333707549	-0.593573990877934
KIF5B	0.660827776294974	8.85849640298971	4.98334483198348	0.00107552568758364	0.0282838490440375	-0.600362292589519
ZDHHC16	0.536916083368478	7.17448825347783	4.98441148237661	0.00107409106872573	0.0282838490440375	-0.598978192365553
COBL	0.54017914080678	8.81644471633627	4.9774269849062	0.00108352313081383	0.0282932903637895	-0.608044538088419
ARPC5	-0.490721409286081	10.448825579384	-4.97653628562094	0.00108473244061561	0.0282932903637895	-0.609201262701569
C19orf51	-1.44356276250933	5.14099346875976	-4.97849375798914	0.0010820767001446	0.0282932903637895	-0.606659311628209
SOCS4	0.439314430751129	7.57394608179334	4.98088548399719	0.00107884142703849	0.0282932903637895	-0.603554240520807
RNF144B	-0.997905535449512	5.77354681502732	-4.96571614747948	0.00109954124822766	0.0284762077417396	-0.623262759950971
SORD	-1.12371992019866	7.77897225355947	-4.96501455025548	0.00110050906555906	0.0284762077417396	-0.624175151986266
EIF4G3	0.52191254149533	7.98741020604992	4.95974289598213	0.00110781084278265	0.0286151656950755	-0.631033086674678
PES1	-0.454423254323979	7.43515662563268	-4.95522740855322	0.00111410729257971	0.0287313895178339	-0.636910704195235
FLJ20674	0.604337360166078	6.30248701207886	4.95338489866835	0.00111668771811448	0.0287515618758976	-0.639309918363026
FBXO32	0.618245562621889	6.08676601874318	4.95152140032141	0.00111930417183309	0.0287725955039216	-0.641736991713366
DHRS3	1.65337249491159	6.08125727747272	4.94291042405505	0.00113148162063817	0.0289924032570251	-0.652959084017582
TIMM8A	-0.703337969993639	7.52602822262456	-4.94139448254059	0.00113364035491958	0.0290012410156946	-0.654935882609968
C7orf41	0.723788104694775	7.40877566016674	4.93671718252677	0.00114032929941507	0.0291257590548683	-0.661037335269725
EHF	-0.702096904007426	9.63971968593129	-4.93272419034881	0.00114607369561282	0.0291792552852761	-0.666248774060941
LRRC58	-0.511707665558094	8.50349096950715	-4.93395142170944	0.00114430482408869	0.0291792552852761	-0.664646797512151
SFXN4	-0.485264115207327	10.0121595640543	-4.92145707897468	0.00116245365957597	0.0295036254425006	-0.680967180050405
PLCD1	0.554157567736703	4.21390012039178	4.92069968901083	0.0011635638649105	0.0295036254425006	-0.681957268589835
DNAJC5	0.618207779806158	6.28756685434349	4.91939374058864	0.00116548088092674	0.0295036254425006	-0.683664659839907
C1orf112	-0.514867587783543	7.21842556937624	-4.91754486189961	0.00116820076280958	0.0295076808792455	-0.686082322834795
NSF	0.564890649460961	7.07965092534725	4.9078508367767	0.00118257538493735	0.0298236558829074	-0.698767170188043
FCGR1C	0.816172493111991	2.66465692414662	4.902950691714	0.00118991477859021	0.0299143826963503	-0.705184600775204
FAM64A	-0.429174566726623	7.92661445763758	-4.89983190340686	0.0011946119292316	0.0299853220352969	-0.70927101077089
C10orf32	0.518001492224974	8.3670756020665	4.895054542058	0.00120184627533857	0.0300255001506068	-0.715533467233252
DYNLRB1	0.38180923130979	9.91225625757224	4.89564526810994	0.00120094915790767	0.0300255001506068	-0.714758917926323
APOBEC3B	-0.72425103413772	7.19801223953132	-4.89636882020161	0.00119985131634889	0.0300255001506068	-0.713810282419559
ZFP82	0.654657900829134	6.36050935077335	4.88651551167092	0.00121489617967849	0.0301431851494015	-0.726735665693805
NCOA2	1.40682873902917	3.61816510141371	4.88752125142018	0.00121335114684182	0.0301431851494015	-0.725415673209669
SUV39H1	-0.566811438207519	8.27629181780339	-4.88580878975653	0.00121598313974382	0.0301431851494015	-0.727663302218728
C21orf81	0.714293986783067	5.10763248520132	4.88621814434016	0.00121535341065732	0.0301431851494015	-0.727125977917995
FTSJ1	-0.49627221531473	7.80109324583079	-4.88315583934486	0.00122007292861806	0.030197749312189	-0.731146223215374
DCAF6	-1.23780083615407	5.77720915029384	-4.88100660589634	0.00122339718252145	0.0302332265090192	-0.733968631562719
CASP4	-0.414669701539053	6.96348103128865	-4.87117211084798	0.00123873481835197	0.0304909673587712	-0.74689248543387
KIAA1370	0.849343635906697	8.07140334589907	4.87075543199869	0.00123938927209534	0.0304909673587712	-0.747440385138607
CLEC2D	-0.563450313582027	9.46599230738576	-4.87065457567728	0.00123954773801997	0.0304909673587712	-0.747573007219501
ST7	1.58599613019657	8.56713085232687	4.86799088107502	0.00124374095127856	0.0305471183870858	-0.751076224989613
LOC401640	-0.6049424420254	7.22200641807495	-4.86542079394025	0.00124780146556254	0.0305484678791052	-0.754457363990074
GSTK1	0.373415596004943	9.30591800372094	4.85576587674254	0.0012631849743155	0.0308350151805632	-0.767168167331937
TSPAN17	0.899706959366819	9.54784040958253	4.85456960401095	0.00126510538235346	0.0308350151805632	-0.768744068491206
HERC3	-0.889649309848757	5.95677408339178	-4.85081471246249	0.00127115390328858	0.0308463680120689	-0.773691972650115
RHOB	-1.00190543761778	7.49647614083147	-4.85166251789069	0.001269785477198	0.0308463680120689	-0.772574611635259
ZSCAN18	0.918504824773746	7.93226339783719	4.84335389785769	0.0012832657873205	0.030871386273706	-0.783529668604133
GAPVD1	0.511718784428075	7.87022951627344	4.84452770495529	0.00128135192251026	0.030871386273706	-0.781981341979546
RFK	-1.36894355877811	3.8229432888671	-4.84561930754924	0.00127957488093979	0.030871386273706	-0.780541637913606
ORC1L	-0.544427708641331	5.44842273531605	-4.8429195781504	0.00128397472462409	0.030871386273706	-0.784102617610531
GNB5	0.821383991296603	5.56104123259462	4.8470316174993	0.00127727973698602	0.030871386273706	-0.778679227104498
CDCA3	-0.565649650766821	7.68477256743036	-4.8376979449668	0.00129253144997848	0.0310185193752097	-0.790993193186462
HLA-H	-0.713705131195258	5.1794216695065	-4.82981686928744	0.00130556409717122	0.031249497529447	-0.801401139527321
FOXO3	0.541535144146867	10.6285169324113	4.82616242496002	0.00131165584108376	0.0313015899150571	-0.806230521569178
FZD8	-1.14046111007036	3.39849196996587	-4.82214639987738	0.0013183860506865	0.0314153123165819	-0.811540096932228
SLC25A29	1.17151898487292	4.93955055100277	4.81921479024071	0.00132332270520855	0.0314392373455862	-0.815417530724925
CEP55	-0.440384403366857	8.01412126383864	-4.81992838368851	0.00132211920538763	0.0314392373455862	-0.814473589578808
TIMM9	-0.44821706415256	8.95113808294717	-4.81200356140961	0.0013355518721754	0.0316357613099443	-0.824960921156877
GNRH1	1.33216340010992	5.17632538536209	4.80344162739568	0.00135023170265605	0.0319361755824964	-0.836302193300599
BSDC1	0.452982324881701	8.74824633701842	4.80112593432473	0.00135423219074514	0.0319363104687671	-0.839371526837454
LOC440895	-0.423991910737844	6.24859201975783	-4.80154811575036	0.00135350188789606	0.0319363104687671	-0.838811885550429
IMMP2L	-0.588092366345929	8.91214368830233	-4.79927126587207	0.00135744554237308	0.0319649437069265	-0.841830388303796
IRF2BP2	-0.653367119148531	5.69132334476824	-4.79663720377724	0.00136202353038286	0.0320255797460169	-0.845323451417783
C10orf59	1.73718560343283	3.3637503312835	4.79349168746415	0.00136751246174385	0.032107425478447	-0.849496153320386
SLC7A2	1.94635802257623	6.01112170949345	4.78850384943448	0.00137626568999847	0.0322183193519553	-0.856115905189716
ZWINT	-0.696280070416908	6.55736267158117	-4.7895385202786	0.00137444492871399	0.0322183193519553	-0.854742398842271
NFIA	0.566438340079786	7.42354797495134	4.7820020118873	0.00138776756984062	0.032392723611944	-0.864750727606817
RABGAP1	0.55925937966899	8.75023975120656	4.76667714887032	0.00141529373385576	0.032987072172915	-0.88512866650341
GNA12	0.704611663242092	4.84104068136091	4.76552101552602	0.00141739433425004	0.0329879447020726	-0.886667471588118
LOC389386	-0.444036087375244	5.65540132585598	-4.76405485457753	0.00142006311176529	0.0330020190319989	-0.888619215565502
MFSD11	0.60725580439882	7.76979404899872	4.76216575022408	0.00142350981837501	0.0330341052046416	-0.891134464412017
UAP1	-0.610491077855924	8.64907390778217	-4.75525549090314	0.0014361955024776	0.033184002729934	-0.90033978794252
PROM2	0.445948153586472	8.52487271634871	4.75542372289641	0.00143588520911218	0.033184002729934	-0.900115595199639
POP1	-0.591585591790083	5.04660104868234	-4.75738365980067	0.00143227559999937	0.033184002729934	-0.89750402352009
C5orf30	0.494570849918836	7.68378690852786	4.73376624506579	0.00147643756136659	0.0339141172511607	-0.929012847487058
INTS10	-0.469299837513399	8.68953243088772	-4.73162127099445	0.00148052122342299	0.0339141172511607	-0.931878761830549
ZNF187	0.51999981134911	5.62165206792794	4.73393989977298	0.00147610748930305	0.0339141172511607	-0.928780857067234
TRIAP1	-0.383201360760689	8.99610888054815	-4.73170776193174	0.00148035632197447	0.0339141172511607	-0.931763187082984
NACA2	-0.997559592557069	3.67410587041478	-4.73429515458834	0.00147543249315645	0.0339141172511607	-0.928306276110211
DUSP14	0.793868906278228	8.17783393792364	4.72406122039498	0.00149501253760988	0.0341687908271751	-0.941985409772714
PRPS2	-0.518435087732466	8.55622336248254	-4.72315399972157	0.00149676186741356	0.0341687908271751	-0.943198814680013
LOC728060	-0.749715656432883	5.53123821478298	-4.72248666805693	0.00149805005753016	0.0341687908271751	-0.944091449136538
SKIV2L2	0.465549789945085	7.73117415174988	4.70966050601139	0.00152304498287838	0.034669509814884	-0.961261183229326
CDKN3	-0.473972931625323	9.21828535914285	-4.70900243589769	0.00152433957094649	0.034669509814884	-0.962142786939884
LOC401002	1.40154845549957	2.81990344578027	4.70786634628619	0.00152657736027895	0.0346710872350855	-0.963664939902068
NBPF20	2.17427540488922	6.33758100231222	4.70568603169982	0.00153088200586351	0.0347195353074491	-0.96658671677887
MACF1	0.520808910748242	6.19107683948438	4.70099404964518	0.00154019033675947	0.0348811661394435	-0.972876771987723
MRPS36	0.533633505817909	5.8436782193321	4.69653134144439	0.00154910095568365	0.0349848050284918	-0.978862586231693
LOC100128410	-0.744425966079564	6.47680258988767	-4.69651052130402	0.0015491426580882	0.0349848050284918	-0.978890519344474
SNRPN	0.569751725674487	11.010206336878	4.69537843543265	0.00155141204683096	0.0349866392338226	-0.980409469673398
CYFIP2	0.431231183780039	6.7983530987055	4.69219489376955	0.00155781320168695	0.03508151448137	-0.984681963817516
SECISBP2L	0.451714422030195	7.76471950533464	4.68968946069674	0.00156287107815273	0.0351350014280661	-0.988045486767344
TMEM9B	0.413608155533573	8.34486818761924	4.6888433461706	0.00156458321450891	0.0351350014280661	-0.989181605116778
TCEA2	0.40444221842976	8.50679899983907	4.68690855897882	0.00156850597956295	0.0351736915949957	-0.991779947279028
NFIL3	0.599858253181242	6.27266796574557	4.68294665830841	0.00157657211327667	0.0352636362001224	-0.997102406878933
EVL	0.751373058488072	10.1318567639774	4.68210181795951	0.0015782979728005	0.0352636362001224	-0.998237684618951
TCEAL3	2.0158988671386	7.1975170429015	4.67839426800091	0.00158589616733913	0.0352636362001224	-1.00322109725634
RDBP	-0.453683837937851	6.7255912239876	-4.67525233313117	0.0015923663353861	0.0352636362001224	-1.00744589577993
CNOT4	0.405464576580796	7.94405801607869	4.67692600521	0.00158891618767021	0.0352636362001224	-1.00519520719229
LOC653506	2.14525479824051	5.45178899459531	4.67700905548508	0.00158874519762409	0.0352636362001224	-1.00508353558018
RNASEH2A	-0.638572638405989	8.22195243562263	-4.6785504857439	0.00158557521582551	0.0352636362001224	-1.00301107862445
PAM	-0.920940817246401	7.63248655122302	-4.68033238397969	0.0015819192739852	0.0352636362001224	-1.00061576411879
SRP14	0.489516723712827	9.86552343403697	4.67627540345347	0.00159025638717033	0.0352636362001224	-1.00607006009532
ANKDD1A	1.26004828390635	4.57334810361162	4.67101737839756	0.00160113280476957	0.0354087308650909	-1.01314280757875
KREMEN2	0.772189671440075	5.50876393432382	4.66502191991239	0.00161363340350741	0.0355867372257654	-1.02121265291171
FAM105B	-0.550392916802013	7.2449143039098	-4.65809851883243	0.00162820091638013	0.035770367707566	-1.03053832950808
NUP160	-0.466252886523054	8.13999322827268	-4.65372607108752	0.0016374745818579	0.0357739145468538	-1.03643169421244
ATF4	-0.467891462442657	11.6947110439068	-4.64981741144383	0.00164581319366425	0.0357739145468538	-1.04170241567712
IGF2BP2	0.842336074945504	3.78673748453578	4.64938795274454	0.00164673219754108	0.0357739145468538	-1.04228167119546
ACPL2	0.786725365378734	5.04063208867679	4.65022641314229	0.00164493848415336	0.0357739145468538	-1.04115077879688
LYRM4	-0.583716043528318	5.95982393296028	-4.65336708255947	0.0016382385184571	0.0357739145468538	-1.03691568328998
BOLA2	-0.854816797234421	6.49661000988153	-4.65552510102059	0.00163365202851337	0.0357739145468538	-1.03400653452336
LOC729362	-0.676998354102994	7.10864725717526	-4.64962210864685	0.00164623105536446	0.0357739145468538	-1.04196583734031
RGPD8	0.837983840333916	5.46914728932685	4.65275180718922	0.00163954874092655	0.0357739145468538	-1.03774524455058
LOC100131727	-0.733960421343261	5.77910569391376	-4.64438016637262	0.00165748968507886	0.0359587551895873	-1.04903826913947
LYPLA2P1	0.603094397598145	3.93259136183665	4.6430230434918	0.00166041812734905	0.0359734762035014	-1.05086998316986
MRPL10	-0.671656448647082	7.12071418408366	-4.6356330120686	0.00167646355326672	0.0362719563642512	-1.06084926597733
ARRB2	-1.30027665676385	3.39171600249012	-4.62758070554446	0.00169413895860575	0.0366048483907396	-1.07173234401639
C2orf56	-0.660479906237757	5.67430355936247	-4.62623062259502	0.00169712226030448	0.0366198216194444	-1.0735580131251
NR1D2	-0.638581551657792	5.62871769781125	-4.62450167980503	0.0017009510728593	0.0366529739945382	-1.07589640649498
CD68	-1.04659853409841	5.79010828798384	-4.62320298655049	0.00170383325265946	0.0366551801106872	-1.07765318735265
PSMG1	-0.962178957615464	8.58207050874109	-4.62239076701482	0.00170563850161682	0.0366551801106872	-1.07875203140041
UXT	-0.356514752979032	10.632047544452	-4.62038903563891	0.00171009645121601	0.0367016539040171	-1.08146058370898
H3F3B	1.06991033812002	7.3360977346595	4.61606940647521	0.00171975965736402	0.0367161913359828	-1.08730757429548
FOXO4	0.559954040898988	7.48674640944094	4.61782673577423	0.00171582129363021	0.0367161913359828	-1.08492853462575
LYPLAL1	-0.571723124781823	10.2493868785418	-4.614957994479	0.00172225551954388	0.0367161913359828	-1.08881242594141
DBNL	0.540318029485201	6.65369290698353	4.61518174001918	0.00172175274522583	0.0367161913359828	-1.0885094593964
LOC399804	-0.473314344548118	11.3428013784756	-4.61678908412606	0.00171814559639436	0.0367161913359828	-1.08633323123006
NOL6	0.816104175202321	3.52401493733077	4.60982654323525	0.0017338301867343	0.0368646420953388	-1.09576284907579
SGSH	0.781493066690317	7.727587112122	4.60494361071368	0.00174492277778965	0.0370020826181416	-1.10238038209832
LOC345041	-0.740858715365666	5.15130454857383	-4.60517439357414	0.00174439677491654	0.0370020826181416	-1.10206753481083
RFC4	-0.472858134769536	9.62374732280195	-4.60185662714705	0.00175197525306237	0.0371024269155155	-1.10656585019729
LEPREL1	1.11526544647585	3.81021155334722	4.599640852189	0.00175705646181201	0.0371527647439212	-1.10957098935808
PITPNA	0.490295018170739	7.50681826188742	4.59879538818059	0.00175899949409896	0.0371527647439212	-1.11071784467781
PSMG4	-0.56304549372456	8.8427555166497	-4.59731498426283	0.0017624073580757	0.03717563489218	-1.11272624544584
FZD3	1.05770409278695	5.96380376528612	4.59324705477456	0.00177180863637785	0.0373014524496812	-1.11824674839319
PACSIN1	1.02962782940864	7.2091510425096	4.59171178473614	0.00177537089963146	0.0373014524496812	-1.12033088582931
PAFAH1B1	0.682991362345894	9.00140067104103	4.58726852684807	0.00178572441962213	0.0373716593525369	-1.12636465244642
BAT2D1	0.448468358517784	8.10038919727638	4.58743194352986	0.00178534247276591	0.0373716593525369	-1.12614268595086
ISOC1	-0.43789555426134	8.68878274967462	-4.58899394088494	0.0017816961557746	0.0373716593525369	-1.12402125261355
TRIM32	0.429433271550201	7.07011218011083	4.57857732728141	0.00180616639019839	0.0376542927360215	-1.13817563133193
CENPN	-1.26492949351635	10.6454856931135	-4.57852320300092	0.00180629448549181	0.0376542927360215	-1.13824921994885
CGN	0.527574281149891	7.93020713094469	4.56564161252328	0.00183706354927471	0.0381608723776246	-1.15577598367416
CAPRIN2	1.04133821852628	5.74430906492109	4.56535464850922	0.00183775544003821	0.0381608723776246	-1.15616671546143
ORC6L	-0.661975119832109	6.86207785902447	-4.56278590283348	0.00184396148341283	0.0382400780263135	-1.1596648906032
ABHD7	0.734960626824975	6.03436819177789	4.55909558069115	0.00185291708537756	0.0383263794024603	-1.16469220666411
LOC644877	-0.906696816009942	7.54378988240794	-4.55947856289362	0.00185198547979307	0.0383263794024603	-1.16417037490332
BUB3	-0.878590324550011	7.4199408044856	-4.55483272685583	0.00186332090124092	0.0384917802195621	-1.17050205367781
BRF2	0.44501277968422	6.49660695465234	4.55177683558988	0.00187081804402119	0.038596786717232	-1.17466862703309
COQ4	-0.854412089909032	3.77774038376755	-4.55048458427325	0.00187399822043831	0.0386125741579744	-1.17643098103665
MASTL	-0.425961448471569	6.20165635317342	-4.54640977814183	0.00188406462478508	0.0386704868879186	-1.18198980216403
PIAS1	0.607685014419912	7.27516855911909	4.54679005760913	0.00188312270398074	0.0386704868879186	-1.18147092113455
KIAA0953	-1.15358307493253	4.67287083083681	-4.5408656593484	0.00189785516674001	0.0388041000780129	-1.18955709181489
ZNF211	0.483040720128628	5.96624058674626	4.54097465358812	0.00189758299936702	0.0388041000780129	-1.18940827828163
RAD51C	-0.466214036960118	8.6438448218059	-4.54226578476839	0.00189436216152279	0.0388041000780129	-1.18764559007608
PSMA4	0.380766059930153	10.1594682503	4.53589186852213	0.00191032030501699	0.0388867820970388	-1.19634989274299
ICAM3	-0.770113075131359	7.77864964904741	-4.53671258208585	0.00190825735673544	0.0388867820970388	-1.19522877034627
NOP2	-0.507529932870567	6.1644857131165	-4.53797645200062	0.00190508521512385	0.0388867820970388	-1.19350248103054
SNORA72	-1.08810535272333	2.95548954905502	-4.53537235186885	0.00191162741436441	0.0388867820970388	-1.1970596227509
DNAJB2	0.514988350007548	9.40414366006222	4.53270910354876	0.00191834343103598	0.0389738159070321	-1.20069862219429
CTSZ	0.688070661213188	8.00493328620227	4.53029414289839	0.00192445546612778	0.038985929598732	-1.20399929603653
SLC1A5	-0.457404786049437	6.77971111328822	-4.52958487221786	0.00192625457395699	0.038985929598732	-1.20496886728377
LOC100128975	0.880638824571931	5.19995474786332	4.53004423058464	0.00192508917567663	0.038985929598732	-1.20434091685221
VPS54	0.925065599101443	5.72330787742291	4.52751211482192	0.00193152271440455	0.0389929536682661	-1.20780275806442
ANKRD32	-0.940566993903268	5.01731492215624	-4.52657177851597	0.00193391783469479	0.0389929536682661	-1.20908860801597
FEN1	-0.388047148253305	7.79845354813483	-4.51948804173103	0.00195206463916808	0.0392598258058597	-1.21877946854317
C17orf63	0.783044999969696	6.72283326591694	4.51753774922849	0.00195709318146539	0.0392621867985573	-1.22144888682567
EFCAB4A	-0.606238404086135	8.43321048404164	-4.51507265813502	0.00196346916982479	0.0392659751519136	-1.22482374724211
RAB5B	0.418790304631314	10.5042463088383	4.51377266565882	0.00196684068759498	0.0392659751519136	-1.22660388660728
GNG10	0.66530811458348	10.2508322655332	4.51367075164289	0.00196710526591299	0.0392659751519136	-1.22674345295169
RFX1	-0.446266287951249	6.40859114927296	-4.51144674823539	0.00197288861044417	0.0393323142049773	-1.22978950983329
NUSAP1	-0.401595870690662	10.0794055071859	-4.50787681410809	0.00198221053775675	0.0394626344781503	-1.23468055463823
TYMS	-0.528546343155608	10.189907738314	-4.50611457980152	0.00198682974262999	0.0394626344781503	-1.23709564193813
MFSD6	0.799434625725717	7.1886950008717	4.50660876496748	0.00198553319754196	0.0394626344781503	-1.23641832917925
PRIM2A	-0.609352625119327	6.91165079002805	-4.50500127277999	0.00198975398249673	0.0394716829108439	-1.23862163652318
ZNF609	0.651317179314496	5.66184671579283	4.50385573244546	0.00199276776023849	0.0394824829224946	-1.24019200840232
DNAJC4	0.773221306686058	5.06427398294519	4.50151253844753	0.00199894785075496	0.0395285203655943	-1.24340480973855
LOC644029	-0.483174065518218	8.98919100455641	-4.50110084011482	0.00200003583562235	0.0395285203655943	-1.24396938345017
MUC1	0.82691789028041	4.07801374403957	4.49841227243012	0.00200715665535022	0.0395945636790653	-1.24765692291773
LOC643342	-0.62788037177946	3.78607671850166	-4.49797018672753	0.00200833017347689	0.0395945636790653	-1.2482633757632
USP9X	0.57569642785596	8.04584459062173	4.49526673805301	0.00201552269415667	0.0396386129850812	-1.25197260686759
CCDC59	-0.462641431643789	10.5776022084784	-4.49587408390037	0.0020139044222527	0.0396386129850812	-1.25113920987643
DHCR24	-0.476689954034976	9.69696420938355	-4.49340500056853	0.00202049208247476	0.0396875281408956	-1.25452762096984
TARS2	-0.447485712133307	6.31783100094327	-4.49094419736806	0.0020270809057145	0.0397680939895327	-1.2579055847696
RBX1	-0.437437359085436	10.4980851164489	-4.48732758950781	0.00203680672358339	0.0398153631848817	-1.26287178952841
TRIM8	0.358293501250972	8.99692728944552	4.4883656326223	0.00203401004110495	0.0398153631848817	-1.26144618151248
